Date,Adj Close,Close,High,Low,Open,Volume
2025-02-18,690.3912963867188,694.4500122070312,708.2999877929688,674.6500244140625,705.2000122070312,236348
2025-02-19,709.4790649414062,713.6500244140625,718.0,681.4000244140625,685.0499877929688,283723
2025-02-20,716.2393188476562,720.4500122070312,732.2999877929688,700.0,716.0,447937
2025-02-21,721.0609741210938,725.2999877929688,736.0,709.0,724.9000244140625,433646
2025-02-24,723.2977905273438,727.5499877929688,741.9000244140625,704.0,724.2999877929688,385471
2025-02-25,708.3854370117188,712.5499877929688,733.25,705.0,727.5499877929688,166615
2025-02-27,697.9965209960938,702.0999755859375,728.5,694.0499877929688,721.25,224987
2025-02-28,661.809326171875,665.7000122070312,711.2000122070312,655.9000244140625,695.9500122070312,645195
2025-03-03,643.765380859375,647.5499877929688,674.9500122070312,633.7000122070312,670.9000244140625,384995
2025-03-04,643.7156372070312,647.5,654.0,631.5999755859375,640.0,421522
2025-03-05,656.043212890625,659.9000244140625,679.9500122070312,640.0499877929688,640.0499877929688,444285
2025-03-06,676.4730834960938,680.4500122070312,689.7000122070312,661.9500122070312,661.9500122070312,581603
2025-03-07,666.0344848632812,669.9500122070312,683.5,666.6500244140625,672.5499877929688,289374
2025-03-10,649.8794555664062,653.7000122070312,682.4000244140625,650.0,670.0,308902
2025-03-11,664.2449951171875,668.1500244140625,685.5499877929688,637.3499755859375,650.0,1599606
2025-03-12,652.91162109375,656.75,672.3499755859375,650.25,666.0499877929688,321343
2025-03-13,641.5781860351562,645.3499755859375,671.7000122070312,640.5499877929688,663.2000122070312,362104
2025-03-17,638.5957641601562,642.3499755859375,653.2000122070312,635.0,645.3499755859375,275703
2025-03-18,638.5957641601562,642.3499755859375,642.3499755859375,642.3499755859375,642.3499755859375,0
2025-03-19,676.821044921875,680.7999877929688,697.0,657.2999877929688,662.7000122070312,1030778
2025-03-20,685.2216796875,689.25,708.0,680.6500244140625,680.75,359402
2025-03-21,705.50244140625,709.6500244140625,712.6500244140625,675.0,675.0,545613
2025-03-24,721.0609741210938,725.2999877929688,736.0,709.25,709.75,564709
2025-03-25,723.7451782226562,728.0,737.0,720.2999877929688,728.9500122070312,419203
2025-03-26,717.6808471679688,721.9000244140625,739.0,715.2000122070312,724.4500122070312,362843
2025-03-27,722.403076171875,726.6500244140625,735.0,706.7999877929688,717.0,283699
2025-03-28,688.6514892578125,692.7000122070312,732.9000244140625,688.0,726.9500122070312,381913
2025-04-01,680.2508544921875,684.25,698.4500122070312,678.6500244140625,692.7000122070312,206946
2025-04-02,679.057861328125,683.0499877929688,688.2000122070312,671.9000244140625,684.5,270966
2025-04-03,681.8912353515625,685.9000244140625,701.0,675.0499877929688,677.0,330264
2025-04-04,670.7567138671875,674.7000122070312,691.0,665.2000122070312,684.5999755859375,266061
2025-04-07,621.247802734375,624.9000244140625,633.9500122070312,577.4000244140625,592.4500122070312,531814
2025-04-08,630.244873046875,633.9500122070312,655.0,628.75,635.0999755859375,296148
2025-04-09,608.7710571289062,612.3499755859375,634.4000244140625,609.0,626.5999755859375,224594
2025-04-11,656.7390747070312,660.5999755859375,668.9000244140625,622.7000122070312,622.7000122070312,1238125
2025-04-15,747.4060668945312,751.7999877929688,764.8499755859375,676.6500244140625,681.6500244140625,4331554
2025-04-16,746.1136474609375,750.5,769.9000244140625,735.0,744.0,1251468
2025-04-17,754.1166381835938,758.5499877929688,761.7999877929688,734.0,745.8499755859375,482323
2025-04-21,776.2862548828125,780.8499755859375,793.5,764.5499877929688,767.5,1262218
2025-04-22,761.6224975585938,766.0999755859375,802.0499877929688,762.9000244140625,784.4000244140625,709135
2025-04-23,798.65478515625,803.3499755859375,805.0,771.4000244140625,772.0,975360
2025-04-24,804.7191772460938,809.4500122070312,826.7000122070312,802.5,805.0499877929688,505052
2025-04-25,760.7774658203125,765.25,808.8499755859375,751.5999755859375,808.8499755859375,477303
2025-04-28,758.0435180664062,762.5,778.0499877929688,757.5499877929688,767.0,289797
2025-04-29,785.4822387695312,790.0999755859375,800.0,765.0,765.0,886162
2025-04-30,784.9354248046875,789.5499877929688,814.9000244140625,776.7000122070312,793.0499877929688,758586
2025-05-02,785.283447265625,789.9000244140625,807.25,783.2999877929688,792.0,212744
2025-05-05,810.534912109375,815.2999877929688,840.5,794.9000244140625,798.9000244140625,961711
2025-05-06,778.3243408203125,782.9000244140625,820.75,779.9000244140625,815.25,246417
2025-05-07,809.292236328125,814.0499877929688,828.5999755859375,774.4500122070312,780.0,799136
2025-05-08,837.8742065429688,842.7999877929688,884.9500122070312,819.0,824.2000122070312,2847592
2025-05-09,837.9736938476562,842.9000244140625,888.6500244140625,825.0,828.5,2657933
2025-05-12,891.2603759765625,896.5,949.0,856.0499877929688,865.0,3574240
2025-05-13,908.0118408203125,913.3499755859375,919.9000244140625,886.2000122070312,893.0,963419
2025-05-14,970.1963500976562,975.9000244140625,989.7000122070312,906.9000244140625,910.0,2470279
2025-05-15,1019.6555786132812,1025.6500244140625,1033.949951171875,979.0999755859375,980.0,1875364
2025-05-16,1068.269775390625,1074.550048828125,1079.0,1021.0999755859375,1028.0999755859375,1083206
2025-05-19,1055.9422607421875,1062.1500244140625,1110.0,1045.550048828125,1075.0,1197957
2025-05-20,1063.10009765625,1069.3499755859375,1095.0,1046.449951171875,1050.0,1065581
2025-05-21,1084.9715576171875,1091.3499755859375,1103.0,1066.800048828125,1069.3499755859375,873214
2025-05-22,1098.790283203125,1105.25,1110.6500244140625,1075.0,1088.050048828125,660341
2025-05-23,1075.775634765625,1082.0999755859375,1107.4000244140625,1071.699951171875,1105.25,311702
2025-05-26,1079.503662109375,1085.8499755859375,1100.0,1065.0,1078.0,229893
2025-05-27,1072.7930908203125,1079.0999755859375,1128.0,1068.199951171875,1080.0,1205939
2025-05-28,1091.6324462890625,1098.050048828125,1131.800048828125,1079.5999755859375,1085.0,1151282
2025-05-29,1141.1910400390625,1147.9000244140625,1164.699951171875,1104.5,1104.5,1926038
2025-05-30,1165.697021484375,1172.550048828125,1175.0,1130.0,1151.0,1018768
2025-06-02,1185.8287353515625,1192.800048828125,1197.9000244140625,1168.800048828125,1176.0,730229
2025-06-03,1163.8577880859375,1170.699951171875,1209.699951171875,1165.0,1195.0,516431
2025-06-04,1187.1209716796875,1194.0999755859375,1202.5,1169.0999755859375,1181.5,554847
2025-06-05,1175.8870849609375,1182.800048828125,1202.0,1176.199951171875,1201.0,483552
2025-06-06,1156.1033935546875,1162.9000244140625,1198.0,1157.0999755859375,1190.0,321900
2025-06-09,1142.4833984375,1149.199951171875,1180.0,1136.0999755859375,1167.5999755859375,304449
2025-06-10,1168.2320556640625,1175.0999755859375,1186.0,1152.0,1152.0,446567
2025-06-11,1207.998291015625,1215.0999755859375,1239.0,1182.300048828125,1185.0,1688173
2025-06-12,1198.255615234375,1205.300048828125,1239.0,1186.9000244140625,1221.0999755859375,495717
2025-06-13,1180.957275390625,1187.9000244140625,1209.0,1150.0,1187.800048828125,394260
2025-06-16,1203.7235107421875,1210.800048828125,1219.800048828125,1133.300048828125,1185.0,632199
2025-06-17,1220.7235107421875,1227.9000244140625,1255.0,1196.199951171875,1216.699951171875,1024767
2025-06-18,1192.688232421875,1199.699951171875,1233.0999755859375,1192.0,1227.9000244140625,328279
2025-06-19,1135.2261962890625,1141.9000244140625,1202.5999755859375,1137.0,1199.0999755859375,517858
2025-06-20,1071.5008544921875,1077.800048828125,1149.0,1065.5999755859375,1135.0,1756194
2025-06-23,1064.83984375,1071.0999755859375,1103.5,1043.300048828125,1065.5999755859375,807285
2025-06-24,1069.8106689453125,1076.0999755859375,1083.4000244140625,1046.0999755859375,1080.0,491922
2025-06-25,1109.875244140625,1116.4000244140625,1119.699951171875,1075.0,1080.9000244140625,554130
2025-06-26,1114.348876953125,1120.9000244140625,1147.5999755859375,1113.0,1118.0,610623
2025-06-27,1141.1910400390625,1147.9000244140625,1160.0,1110.199951171875,1125.0,803531
2025-06-30,1142.1851806640625,1148.9000244140625,1154.5,1116.0,1147.0999755859375,475062
2025-07-01,1133.138427734375,1139.800048828125,1182.0,1130.5,1148.800048828125,394123
2025-07-02,1135.2261962890625,1141.9000244140625,1150.0,1128.5999755859375,1146.5,217860
2025-07-03,1132.9395751953125,1139.5999755859375,1153.9000244140625,1135.0,1137.199951171875,172231
2025-07-04,1120.6119384765625,1127.199951171875,1144.0,1112.0,1144.0,141438
2025-07-07,1142.5828857421875,1149.300048828125,1157.300048828125,1118.9000244140625,1130.0,263783
2025-07-08,1159.28466796875,1166.0999755859375,1177.0,1142.199951171875,1150.0,653426
2025-07-09,1173.202880859375,1180.0999755859375,1193.4000244140625,1165.0,1166.0999755859375,434555
2025-07-10,1140.5946044921875,1147.300048828125,1189.300048828125,1141.0,1184.9000244140625,360323
2025-07-11,1145.26708984375,1152.0,1164.0,1137.699951171875,1148.9000244140625,257374
2025-07-14,1165.3489990234375,1172.199951171875,1175.800048828125,1130.0999755859375,1149.5,232085
2025-07-15,1162.664794921875,1169.5,1185.9000244140625,1164.300048828125,1170.5,233329
2025-07-16,1176.28466796875,1183.199951171875,1200.300048828125,1169.5,1169.5,513575
2025-07-17,1190.699951171875,1197.699951171875,1210.0,1173.199951171875,1186.199951171875,235853
2025-07-18,1171.9000244140625,1171.9000244140625,1194.9000244140625,1166.4000244140625,1194.9000244140625,140193
2025-07-21,1172.300048828125,1172.300048828125,1189.0,1157.199951171875,1171.9000244140625,168474
2025-07-22,1176.0,1176.0,1188.0,1162.9000244140625,1172.0,146693
2025-07-23,1192.0,1192.0,1205.0,1174.0,1176.0,611159
2025-07-24,1142.0,1142.0,1203.4000244140625,1128.0,1199.9000244140625,438686
2025-07-25,1036.4000244140625,1036.4000244140625,1150.699951171875,1016.0,1108.699951171875,1619571
2025-07-28,1050.5,1050.5,1090.0,1018.0999755859375,1037.0,847551
2025-07-29,1038.800048828125,1038.800048828125,1058.0,1020.0,1050.5,350587
2025-07-30,1058.199951171875,1058.199951171875,1067.0,1035.800048828125,1044.800048828125,376637
2025-07-31,1022.5999755859375,1022.5999755859375,1048.0,1015.0999755859375,1048.0,193779
2025-08-01,981.9000244140625,981.9000244140625,1029.9000244140625,978.2999877929688,1020.0,405300
2025-08-04,1007.9000244140625,1007.9000244140625,1013.7999877929688,971.0999755859375,975.0,421950
2025-08-05,972.7999877929688,972.7999877929688,1009.9000244140625,970.0,1009.9000244140625,342893
2025-08-06,945.0999755859375,945.0999755859375,982.5999755859375,932.0,970.0,414123
2025-08-07,947.0,947.0,954.7000122070312,922.7999877929688,940.0,337890
2025-08-08,936.0999755859375,936.0999755859375,963.0,927.5999755859375,953.0,157347
2025-08-11,939.4000244140625,939.4000244140625,946.2999877929688,909.7000122070312,922.2000122070312,236635
2025-08-12,932.0,932.0,953.4000244140625,921.5999755859375,939.4000244140625,356466
2025-08-13,922.7999877929688,922.7999877929688,942.9000244140625,913.5,932.0,256323
2025-08-14,928.2000122070312,928.2000122070312,942.9000244140625,917.0,927.0,196503
2025-08-18,939.0,939.0,944.2999877929688,928.5,931.9000244140625,183212
2025-08-19,906.5,906.5,938.9000244140625,901.0999755859375,935.5,479849
2025-08-20,987.7000122070312,987.7000122070312,995.4000244140625,905.0,906.4000244140625,2334053
2025-08-21,960.7000122070312,960.7000122070312,1001.2999877929688,957.5999755859375,988.4000244140625,415916
2025-08-22,967.9000244140625,967.9000244140625,982.7999877929688,954.2999877929688,968.2000122070312,312731
2025-08-25,988.7000122070312,988.7000122070312,1007.2000122070312,964.2000122070312,965.2999877929688,475074
2025-08-26,983.0999755859375,983.0999755859375,993.0,968.0,990.0,215196
2025-08-28,975.5999755859375,975.5999755859375,990.0,961.0,984.2000122070312,283068
2025-08-29,977.2000122070312,977.2000122070312,985.0,962.7000122070312,975.2000122070312,192817
2025-09-01,989.5999755859375,989.5999755859375,992.1500244140625,971.0,971.0,166511
2025-09-02,985.8499755859375,985.8499755859375,993.4000244140625,980.0,988.0,104913
2025-09-03,953.0499877929688,953.0499877929688,985.5499877929688,948.2999877929688,985.0,318020
2025-09-04,926.75,926.75,962.5999755859375,922.0999755859375,957.7999877929688,321563
2025-09-05,906.5499877929688,906.5499877929688,943.2000122070312,904.5999755859375,934.3499755859375,232269
2025-09-08,902.4000244140625,902.4000244140625,913.9500122070312,890.25,909.0,340465
2025-09-09,959.7999877929688,959.7999877929688,976.5,905.0,905.0,2206411
2025-09-10,1015.6500244140625,1015.6500244140625,1020.0,954.0,954.0,1111187
2025-09-11,1014.0499877929688,1014.0499877929688,1019.5,1000.9500122070312,1014.0499877929688,307020
2025-09-12,1021.9500122070312,1021.9500122070312,1032.449951171875,996.5999755859375,1013.0,396873
2025-09-15,1026.25,1026.25,1028.5,1008.4500122070312,1017.0999755859375,127151
2025-09-16,1039.1500244140625,1039.1500244140625,1045.0,1015.0,1026.050048828125,264565
2025-09-17,1027.050048828125,1027.050048828125,1061.300048828125,1021.1500244140625,1040.0,393465
2025-09-18,1040.050048828125,1040.050048828125,1060.0,1028.0,1030.0,382881
2025-09-19,1061.1500244140625,1061.1500244140625,1072.4000244140625,1040.0,1040.0,488285
2025-09-22,1072.199951171875,1072.199951171875,1104.0,1051.1500244140625,1057.5,740337
2025-09-23,1062.6500244140625,1062.6500244140625,1078.3499755859375,1048.300048828125,1073.0,290739
2025-09-24,1029.050048828125,1029.050048828125,1060.0,1025.25,1060.0,160825
2025-09-25,1059.3499755859375,1059.3499755859375,1078.0,1025.050048828125,1025.949951171875,921126
2025-09-26,986.1500244140625,986.1500244140625,1055.0,980.2000122070312,1055.0,519120
2025-09-29,957.4000244140625,957.4000244140625,991.2000122070312,951.7000122070312,984.0,424608
2025-09-30,974.5999755859375,974.5999755859375,985.0499877929688,962.7999877929688,966.2000122070312,230945
2025-10-01,976.2000122070312,976.2000122070312,981.6500244140625,942.0499877929688,974.5999755859375,330410
2025-10-03,986.0999755859375,986.0999755859375,995.3499755859375,967.5999755859375,984.8499755859375,99178
2025-10-06,981.5,981.5,993.5499877929688,976.0499877929688,990.0,86278
2025-10-07,982.1500244140625,982.1500244140625,990.1500244140625,970.5,989.0499877929688,132444
2025-10-08,974.75,974.75,999.25,971.9500122070312,990.3499755859375,129177
2025-10-09,974.9500122070312,974.9500122070312,978.0499877929688,964.0,977.9500122070312,77476
2025-10-10,1008.1500244140625,1008.1500244140625,1021.4500122070312,971.5499877929688,980.0,332876
2025-10-13,984.75,984.75,1008.0,981.0999755859375,1008.0,153245
2025-10-14,957.5,957.5,994.5999755859375,933.0,977.0,207840
2025-10-15,994.9500122070312,994.9500122070312,1019.7999877929688,958.0,960.9500122070312,944797
2025-10-16,972.6500244140625,972.6500244140625,1002.9500122070312,970.5499877929688,1002.9000244140625,170393
2025-10-17,966.25,966.25,980.4500122070312,951.5,980.0,197216
2025-10-20,951.5,951.5,961.4500122070312,943.2000122070312,961.0,181602
2025-10-21,970.0999755859375,970.0999755859375,975.9500122070312,956.4500122070312,956.4500122070312,43296
2025-10-23,963.5,963.5,977.9000244140625,945.6500244140625,970.0999755859375,273505
2025-10-24,997.9500122070312,997.9500122070312,1008.0,950.5,965.0,401485
2025-10-27,1044.75,1044.75,1053.699951171875,972.0,972.0,777244
2025-10-28,1024.0999755859375,1024.0999755859375,1048.0,1015.0,1048.0,237006
2025-10-29,1028.9000244140625,1028.9000244140625,1046.0,1006.5,1020.9500122070312,283022
2025-10-30,1046.75,1046.75,1063.9000244140625,1035.0,1035.0,374102
2025-10-31,1133.5,1133.5,1144.5,1053.5,1053.5,5421616
2025-11-03,1198.0,1198.0,1244.5999755859375,1126.0999755859375,1128.9000244140625,6604643
2025-11-04,1197.5999755859375,1197.5999755859375,1204.0999755859375,1165.0,1181.0,723142
2025-11-06,1133.199951171875,1133.199951171875,1208.4000244140625,1126.4000244140625,1200.0,915570
2025-11-07,1132.699951171875,1132.699951171875,1146.699951171875,1117.9000244140625,1125.800048828125,445678
2025-11-10,1099.0999755859375,1099.0999755859375,1139.0,1092.0999755859375,1125.0,517997
2025-11-11,1098.9000244140625,1098.9000244140625,1123.9000244140625,1095.0,1123.800048828125,437416
2025-11-12,1148.0,1148.0,1168.0,1090.0999755859375,1098.9000244140625,1145529
2025-11-13,1120.4000244140625,1120.4000244140625,1153.199951171875,1106.5999755859375,1148.0,392976
2025-11-14,1089.699951171875,1089.699951171875,1108.300048828125,1083.300048828125,1108.199951171875,232872
2025-11-17,1096.199951171875,1096.199951171875,1101.800048828125,1084.800048828125,1094.4000244140625,265652
2025-11-18,1088.300048828125,1088.300048828125,1112.800048828125,1072.4000244140625,1097.300048828125,460925
2025-11-19,1142.800048828125,1142.800048828125,1172.4000244140625,1100.0,1112.800048828125,4203457
2025-11-20,1097.5,1097.5,1154.0,1085.0,1154.0,917775
2025-11-21,1091.300048828125,1091.300048828125,1098.699951171875,1070.199951171875,1086.0,314523
2025-11-24,1096.300048828125,1096.300048828125,1110.800048828125,1077.4000244140625,1094.4000244140625,394374
2025-11-25,1088.800048828125,1088.800048828125,1104.9000244140625,1080.0,1104.9000244140625,169763
2025-11-26,1098.800048828125,1098.800048828125,1109.4000244140625,1086.800048828125,1089.800048828125,292215
2025-11-27,1096.4000244140625,1096.4000244140625,1119.0,1090.0,1111.0,264557
2025-11-28,1112.5,1112.5,1118.0,1090.800048828125,1100.0,284775
2025-12-01,1107.800048828125,1107.800048828125,1146.5,1101.0,1120.0,348067
2025-12-02,1096.4000244140625,1096.4000244140625,1114.5999755859375,1084.0,1109.4000244140625,228876
2025-12-03,1097.4000244140625,1097.4000244140625,1125.800048828125,1087.0,1103.0,311508
2025-12-04,1089.699951171875,1089.699951171875,1115.800048828125,1082.5,1098.5,240674
2025-12-05,1056.0999755859375,1056.0999755859375,1091.9000244140625,1049.0,1090.9000244140625,260464
2025-12-08,1022.5999755859375,1022.5999755859375,1059.300048828125,1017.2000122070312,1056.0,297047
2025-12-09,1039.300048828125,1039.300048828125,1044.0,1003.5,1022.5999755859375,240736
2025-12-10,1018.7000122070312,1018.7000122070312,1048.800048828125,1015.5,1041.9000244140625,119552
2025-12-11,1038.0999755859375,1038.0999755859375,1043.5999755859375,1011.2000122070312,1022.0,127835
2025-12-12,1030.0,1030.0,1039.0,1023.0,1038.699951171875,93447
2025-12-15,1030.4000244140625,1030.4000244140625,1035.0,1019.0,1031.0,150115
2025-12-16,1021.5999755859375,1021.5999755859375,1059.0,1010.5,1040.0,464472
2025-12-17,1022.7999877929688,1022.7999877929688,1029.5,1015.7999877929688,1028.0999755859375,102543
2025-12-18,1024.300048828125,1024.300048828125,1032.0,1008.4000244140625,1025.0,91212
2025-12-19,1053.5999755859375,1053.5999755859375,1064.300048828125,1027.0,1035.0,295225
2025-12-22,1027.699951171875,1027.699951171875,1069.0,1025.0,1065.0,325654
2025-12-23,1021.0,1021.0,1030.0,1017.0,1027.0,92674
2025-12-24,1010.2000122070312,1010.2000122070312,1024.9000244140625,1008.2999877929688,1021.0,90365
2025-12-26,991.4000244140625,991.4000244140625,1018.0,989.0999755859375,1011.9000244140625,110804
2025-12-29,997.5,997.5,1011.7000122070312,986.4000244140625,999.9000244140625,155153
2025-12-30,945.2999877929688,945.2999877929688,999.5,938.7999877929688,997.5,749815
2025-12-31,971.0,971.0,980.7000122070312,949.5999755859375,950.0,259598
2026-01-01,947.75,947.75,980.75,942.2000122070312,977.4000244140625,141317
2026-01-02,961.25,961.25,968.0,943.9000244140625,944.0,185822
2026-01-05,967.7999877929688,967.7999877929688,974.0,949.4500122070312,964.1500244140625,200888
2026-01-06,946.5,946.5,971.4500122070312,945.0,967.7999877929688,109584
2026-01-07,991.4000244140625,991.4000244140625,998.6500244140625,946.0,946.0,465740
2026-01-08,943.0999755859375,943.0999755859375,996.25,938.5,991.4000244140625,273846
2026-01-09,919.5,919.5,972.4000244140625,915.5499877929688,947.7000122070312,384707
2026-01-12,913.6500244140625,913.6500244140625,925.5,881.6500244140625,925.5,346561
2026-01-13,931.0,931.0,947.0,916.0,916.0,208188
2026-01-14,915.0499877929688,915.0499877929688,937.25,911.2999877929688,931.0,113240
2026-01-15,915.0499877929688,915.0499877929688,915.0499877929688,915.0499877929688,915.0499877929688,0
2026-01-16,921.5999755859375,921.5999755859375,940.5,914.0,920.0,209729
2026-01-19,900.7000122070312,900.7000122070312,918.3499755859375,898.0,912.5,121081
2026-01-20,905.5499877929688,905.5499877929688,911.0,883.0499877929688,905.0,385058
2026-01-21,894.75,894.75,905.25,879.5499877929688,895.0,246162
2026-01-22,923.5499877929688,923.5499877929688,928.0,899.0499877929688,908.0999755859375,171485
2026-01-23,891.0499877929688,891.0499877929688,926.75,890.0,926.7000122070312,208090
2026-01-27,895.7999877929688,895.7999877929688,900.0,871.0,891.0,208961
2026-01-28,910.0999755859375,910.0999755859375,914.0,897.5999755859375,900.0,120072
2026-01-29,902.9500122070312,902.9500122070312,913.4500122070312,885.9000244140625,910.0,181276
2026-01-30,913.7000122070312,913.7000122070312,932.0999755859375,900.0999755859375,902.9500122070312,272591
2026-02-02,828.0999755859375,828.0999755859375,870.0,808.0,869.0999755859375,1184840
2026-02-03,816.4500122070312,816.4500122070312,877.9000244140625,795.7000122070312,860.0,1471414
2026-02-04,798.7000122070312,798.7000122070312,813.0499877929688,791.7000122070312,813.0499877929688,514768
2026-02-05,774.0999755859375,774.0999755859375,796.0,763.7000122070312,795.5,426249
2026-02-06,760.4000244140625,760.4000244140625,774.0499877929688,754.7999877929688,774.0,376991
2026-02-09,771.7000122070312,771.7000122070312,779.5,760.0499877929688,770.0,331295
2026-02-10,760.5499877929688,760.5499877929688,787.9500122070312,758.5,771.7000122070312,334583
2026-02-11,746.5,746.5,773.0,740.2999877929688,763.0,429428
2026-02-12,711.2000122070312,711.2000122070312,746.0,698.25,746.0,1117943
2026-02-13,678.9000244140625,678.9000244140625,700.0,672.0,695.75,667444
2026-02-16,684.2999877929688,684.2999877929688,692.5999755859375,664.0,678.7000122070312,342645
2026-02-17,702.5,702.5,721.8499755859375,681.0,688.9000244140625,768344
2026-02-18,697.4500122070312,697.4500122070312,704.7000122070312,679.1500244140625,704.7000122070312,427085
2026-02-19,700.9000244140625,700.9000244140625,741.2999877929688,698.5,712.5499877929688,2118965
2026-02-20,704.2000122070312,704.2000122070312,711.5499877929688,686.4000244140625,699.0,543797
2026-02-23,701.4000244140625,701.4000244140625,714.4500122070312,696.7999877929688,710.25,442185
2026-02-24,697.0,697.0,708.0,683.0,701.4500122070312,300914
2026-02-25,688.0,688.0,705.7000122070312,686.2999877929688,701.0,417184
2026-02-26,700.7000122070312,700.7000122070312,705.5999755859375,685.1500244140625,689.5999755859375,240060
2026-02-27,697.5999755859375,697.5999755859375,705.2999877929688,688.5,702.9500122070312,341970
2026-03-02,683.5,683.5,690.3499755859375,658.0,661.5,353822
2026-03-04,669.9500122070312,669.9500122070312,678.9500122070312,664.4500122070312,668.9000244140625,307920
2026-03-05,658.3499755859375,658.3499755859375,676.3499755859375,652.25,676.3499755859375,448391
2026-03-06,681.0,681.0,692.25,658.0499877929688,658.3499755859375,521440
2026-03-09,674.0,674.0,680.0499877929688,657.0,674.0999755859375,356708
2026-03-10,676.4000244140625,676.4000244140625,686.0,674.0,684.0999755859375,236261
2026-03-11,662.25,662.25,686.0,660.0,680.0,303237
2026-03-12,667.0999755859375,667.0999755859375,675.4500122070312,650.2999877929688,660.0,320822
2026-03-13,660.75,660.75,669.2999877929688,656.5999755859375,666.0,290635
2026-03-16,645.2000122070312,645.2000122070312,666.75,642.0,666.75,290738
2026-03-17,642.6500244140625,642.6500244140625,659.7999877929688,640.4000244140625,654.2000122070312,499216
2026-03-18,676.8499755859375,676.8499755859375,699.0,646.0,646.0,2781252
2026-03-19,661.0,661.0,681.0,657.5,665.0499877929688,295912
2026-03-20,650.5499877929688,650.5499877929688,678.4000244140625,648.1500244140625,665.9500122070312,465296
2026-03-23,636.7999877929688,636.7999877929688,654.25,634.4000244140625,648.0,346023
2026-03-24,643.0499877929688,643.0499877929688,654.0,631.5,652.0,306387
2026-03-25,657.0999755859375,657.0999755859375,663.8499755859375,645.4000244140625,651.0,315676
2026-03-27,629.9500122070312,629.9500122070312,660.0,626.0,649.9500122070312,346929
2026-03-30,598.5499877929688,598.5499877929688,629.9500122070312,595.2000122070312,626.0,534089
2026-04-01,635.9000244140625,635.9000244140625,644.7000122070312,607.9500122070312,607.9500122070312,325238
2026-04-02,657.9000244140625,657.9000244140625,663.4000244140625,616.2000122070312,625.0,266739
2026-04-06,652.2999877929688,652.2999877929688,659.2000122070312,642.5499877929688,656.9500122070312,212140
2026-04-07,667.3499755859375,667.3499755859375,674.9000244140625,651.7999877929688,654.9000244140625,293150
2026-04-08,685.2999877929688,685.2999877929688,692.0,674.0,690.0,358189
2026-04-09,671.7000122070312,671.7000122070312,690.0999755859375,666.3499755859375,687.2000122070312,266618
2026-04-10,679.5,679.5,690.5499877929688,670.0,675.0499877929688,204961
2026-04-13,652.0499877929688,652.0499877929688,659.6500244140625,639.0499877929688,650.0,752920
2026-04-15,689.9000244140625,689.9000244140625,692.0,661.0,661.0499877929688,706452
2026-04-16,698.9500122070312,698.9500122070312,732.0,692.0999755859375,700.0,912657
2026-04-17,694.5499877929688,694.5499877929688,703.7000122070312,692.2000122070312,703.7000122070312,325792
2026-04-20,679.7999877929688,679.7999877929688,701.3499755859375,674.8499755859375,701.3499755859375,366893
2026-04-21,677.5,677.5,689.7000122070312,673.0,680.3499755859375,493525
2026-04-22,695.7000122070312,695.7000122070312,698.0,660.25,675.0,535452
2026-04-23,701.1500244140625,701.1500244140625,715.5,690.0,698.0,848229
2026-04-24,688.7000122070312,688.7000122070312,704.9000244140625,681.6500244140625,704.9000244140625,434921
2026-04-27,708.6500244140625,708.6500244140625,715.0,685.5,685.5,483122
