Date,Adj Close,Close,High,Low,Open,Volume
2024-12-12,356.2237243652344,356.70001220703125,369.3500061035156,355.5,368.3999938964844,1766527
2024-12-13,352.32891845703125,352.79998779296875,356.79998779296875,346.75,356.0,2638692
2024-12-16,353.22772216796875,353.70001220703125,358.6499938964844,350.75,357.0,2170312
2024-12-17,350.4814147949219,350.95001220703125,354.8500061035156,349.45001220703125,354.0,1545233
2024-12-18,347.5852355957031,348.04998779296875,357.79998779296875,346.45001220703125,349.1000061035156,3312516
2024-12-19,349.8822021484375,350.3500061035156,351.54998779296875,342.5,345.0,1729883
2024-12-20,335.5014343261719,335.95001220703125,351.29998779296875,335.1499938964844,350.0,2889197
2024-12-23,329.1099548339844,329.54998779296875,339.6000061035156,329.0,338.45001220703125,2007668
2024-12-24,344.0400085449219,344.5,347.70001220703125,332.04998779296875,332.54998779296875,6890831
2024-12-26,345.9873962402344,346.45001220703125,347.8999938964844,339.8999938964844,342.75,3134559
2024-12-27,352.0792541503906,352.54998779296875,353.8999938964844,346.45001220703125,346.75,2606743
2024-12-30,367.20904541015625,367.70001220703125,368.95001220703125,352.20001220703125,355.0,8766841
2024-12-31,364.8621826171875,365.3500061035156,368.5,361.04998779296875,365.75,1638414
2025-01-01,368.30755615234375,368.79998779296875,370.3500061035156,362.70001220703125,366.8999938964844,1559938
2025-01-02,372.7516174316406,373.25,374.0,367.29998779296875,368.79998779296875,2019572
2025-01-03,368.7569580078125,369.25,377.0,368.0,376.95001220703125,2143230
2025-01-06,357.6218566894531,358.1000061035156,372.79998779296875,356.75,369.45001220703125,1962539
2025-01-07,381.8394775390625,382.3500061035156,388.95001220703125,363.1000061035156,363.1000061035156,19915058
2025-01-08,370.7043762207031,371.20001220703125,383.6499938964844,368.3999938964844,381.0,3256228
2025-01-09,370.20501708984375,370.70001220703125,376.0,369.0,371.20001220703125,1698790
2025-01-10,360.4680480957031,360.95001220703125,370.54998779296875,357.95001220703125,369.95001220703125,2223573
2025-01-13,364.7123718261719,365.20001220703125,377.5,360.45001220703125,371.0,23779837
2025-01-14,387.13238525390625,387.6499938964844,391.20001220703125,370.25,371.8500061035156,16972762
2025-01-15,381.53985595703125,382.04998779296875,391.5,378.45001220703125,390.1000061035156,6005133
2025-01-16,392.6250305175781,393.1499938964844,396.75,382.1000061035156,384.04998779296875,10454325
2025-01-17,393.17431640625,393.70001220703125,397.79998779296875,387.3500061035156,394.0,6070039
2025-01-20,401.0138244628906,401.54998779296875,402.8999938964844,390.75,395.0,8026751
2025-01-21,390.02850341796875,390.54998779296875,404.70001220703125,389.25,403.0,4681084
2025-01-22,387.5318298339844,388.04998779296875,392.3500061035156,380.1000061035156,390.54998779296875,2830379
2025-01-23,396.7695007324219,397.29998779296875,399.6499938964844,385.54998779296875,385.54998779296875,3214357
2025-01-24,387.7315979003906,388.25,397.79998779296875,386.3999938964844,397.29998779296875,2939290
2025-01-27,369.755615234375,370.25,388.25,369.3999938964844,388.25,3292383
2025-01-28,359.41943359375,359.8999938964844,372.45001220703125,350.3999938964844,372.0,3909804
2025-01-29,355.2250671386719,355.70001220703125,371.3500061035156,351.79998779296875,360.20001220703125,4128263
2025-01-30,356.5233154296875,357.0,362.3500061035156,353.25,358.0,3459428
2025-01-31,362.0658874511719,362.54998779296875,370.8999938964844,347.1000061035156,347.1000061035156,7341863
2025-02-01,369.9553527832031,370.45001220703125,375.6499938964844,358.5,361.25,2156378
2025-02-03,363.96337890625,364.45001220703125,367.79998779296875,359.3999938964844,364.95001220703125,1613162
2025-02-04,370.5545349121094,371.04998779296875,373.6499938964844,366.5,367.0,2847492
2025-02-05,389.7289123535156,390.25,393.75,371.45001220703125,371.45001220703125,7674111
2025-02-06,396.41998291015625,396.95001220703125,399.6000061035156,390.25,390.25,6664546
2025-02-07,386.28350830078125,386.79998779296875,398.95001220703125,385.1499938964844,396.95001220703125,2413427
2025-02-10,376.6463928222656,377.1499938964844,386.20001220703125,374.20001220703125,385.95001220703125,1726831
2025-02-11,361.5166320800781,362.0,378.70001220703125,360.0,378.54998779296875,1959111
2025-02-12,355.4747314453125,355.95001220703125,361.95001220703125,342.75,360.95001220703125,3963839
2025-02-13,358.8202209472656,359.29998779296875,368.54998779296875,358.20001220703125,358.20001220703125,2780469
2025-02-14,348.883544921875,349.3500061035156,362.75,344.25,362.75,3103224
2025-02-17,347.0859069824219,347.54998779296875,352.8500061035156,338.0,349.29998779296875,2799003
2025-02-18,337.7484130859375,338.20001220703125,351.1000061035156,334.1499938964844,351.1000061035156,3284422
2025-02-19,336.35028076171875,336.79998779296875,339.95001220703125,329.6000061035156,336.1000061035156,3227705
2025-02-20,335.5513610839844,336.0,337.29998779296875,329.8500061035156,335.0,3698825
2025-02-21,322.0693664550781,322.5,339.0,320.3999938964844,336.0,5201717
2025-02-24,320.4216003417969,320.8500061035156,325.25,315.6000061035156,320.0,2522998
2025-02-25,320.7711181640625,321.20001220703125,329.0,319.6000061035156,324.04998779296875,4105011
2025-02-27,311.43359375,311.8500061035156,322.79998779296875,308.6499938964844,322.25,3877068
2025-02-28,302.0461730957031,302.45001220703125,311.79998779296875,298.54998779296875,311.75,4697901
2025-03-03,304.6426696777344,305.04998779296875,306.1499938964844,291.0,304.0,3555060
2025-03-04,314.379638671875,314.79998779296875,315.6499938964844,297.3999938964844,303.79998779296875,3678170
2025-03-05,324.416259765625,324.8500061035156,325.95001220703125,316.75,317.75,5199973
2025-03-06,332.55535888671875,333.0,334.6499938964844,324.29998779296875,326.8500061035156,3181206
2025-03-07,333.2544250488281,333.70001220703125,338.8999938964844,331.8999938964844,335.79998779296875,3889175
2025-03-10,327.7118225097656,328.1499938964844,337.1000061035156,326.5,335.0,1955824
2025-03-11,328.4608154296875,328.8999938964844,331.20001220703125,322.95001220703125,325.20001220703125,1517485
2025-03-12,324.6659240722656,325.1000061035156,330.8999938964844,323.3999938964844,328.1499938964844,1782978
2025-03-13,322.6186218261719,323.04998779296875,326.5,321.5,326.0,1439684
2025-03-17,332.8050231933594,333.25,333.8999938964844,323.54998779296875,324.79998779296875,2440747
2025-03-18,332.8050231933594,333.25,333.25,333.25,333.25,0
2025-03-19,341.4434814453125,341.8999938964844,343.20001220703125,334.04998779296875,338.70001220703125,1681648
2025-03-20,340.6445617675781,341.1000061035156,344.6000061035156,338.3500061035156,344.6000061035156,1006613
2025-03-21,343.6405334472656,344.1000061035156,346.3999938964844,340.20001220703125,341.1000061035156,1452797
2025-03-24,348.8335876464844,349.29998779296875,351.79998779296875,345.04998779296875,348.0,1156746
2025-03-25,347.68511962890625,348.1499938964844,354.75,345.1000061035156,350.0,1585833
2025-03-26,347.8349304199219,348.29998779296875,352.6000061035156,345.79998779296875,348.0,1426825
2025-03-27,345.0885925292969,345.54998779296875,350.25,342.5,348.5,1367034
2025-03-28,341.2437438964844,341.70001220703125,349.29998779296875,339.3500061035156,344.95001220703125,2340187
2025-04-01,338.647216796875,339.1000061035156,348.54998779296875,338.20001220703125,338.5,1068942
2025-04-02,341.59326171875,342.04998779296875,344.5,334.8500061035156,337.8500061035156,937244
2025-04-03,345.288330078125,345.75,357.3999938964844,344.20001220703125,349.0,3567999
2025-04-04,327.3622741699219,327.79998779296875,343.20001220703125,321.29998779296875,342.54998779296875,3716291
2025-04-07,307.08941650390625,307.5,311.75,299.0,299.1000061035156,2647332
2025-04-08,321.86962890625,322.29998779296875,327.3999938964844,308.5,312.04998779296875,4084647
2025-04-09,305.8909912109375,306.29998779296875,316.1000061035156,305.0,315.6499938964844,3481679
2025-04-11,316.1273193359375,316.54998779296875,323.0,313.6000061035156,320.0,3064653
2025-04-15,328.4109191894531,328.8500061035156,330.6499938964844,319.70001220703125,321.0,3208011
2025-04-16,328.7104797363281,329.1499938964844,331.70001220703125,327.45001220703125,329.04998779296875,1251281
2025-04-17,330.85760498046875,331.29998779296875,333.0,327.54998779296875,329.1000061035156,958981
2025-04-21,331.4568176269531,331.8999938964844,335.79998779296875,329.20001220703125,335.79998779296875,1861695
2025-04-22,333.3542785644531,333.79998779296875,337.25,327.70001220703125,332.45001220703125,2356750
2025-04-23,335.25177001953125,335.70001220703125,339.5,333.1000061035156,336.1499938964844,2687947
2025-04-24,326.3136901855469,326.75,335.0,325.04998779296875,334.0,4713095
2025-04-25,311.43359375,311.8500061035156,328.3999938964844,308.45001220703125,326.75,4326450
2025-04-28,320.4216003417969,320.8500061035156,322.45001220703125,313.0,314.8500061035156,2427466
2025-04-29,318.42425537109375,318.8500061035156,323.8500061035156,316.70001220703125,321.0,1214417
2025-04-30,321.37030029296875,321.79998779296875,325.20001220703125,317.0,319.45001220703125,2632538
2025-05-02,317.7251892089844,318.1499938964844,324.5,317.79998779296875,321.79998779296875,1172553
2025-05-05,335.45147705078125,335.8999938964844,336.79998779296875,322.0,322.0,4679123
2025-05-06,340.99407958984375,341.45001220703125,345.5,332.04998779296875,334.79998779296875,7013338
2025-05-07,346.0373229980469,346.5,348.8500061035156,336.1000061035156,336.1000061035156,5299681
2025-05-08,334.1532287597656,334.6000061035156,350.0,332.3500061035156,346.0,2552004
2025-05-09,329.4595031738281,329.8999938964844,340.79998779296875,328.0,333.5,6131597
2025-05-12,327.7118225097656,328.1499938964844,336.29998779296875,317.8999938964844,335.0,7577972
2025-05-13,329.4095764160156,329.8500061035156,337.5,328.79998779296875,330.79998779296875,4488167
2025-05-14,337.7484130859375,338.20001220703125,339.95001220703125,329.54998779296875,333.3999938964844,3246085
2025-05-15,338.14788818359375,338.6000061035156,341.75,334.04998779296875,339.0,3182074
2025-05-16,338.9468078613281,339.3999938964844,344.3999938964844,338.6000061035156,342.0,1989564
2025-05-19,341.1438903808594,341.6000061035156,345.1499938964844,338.5,339.8500061035156,1347546
2025-05-20,332.0560302734375,332.5,344.20001220703125,331.54998779296875,342.1000061035156,2112277
2025-05-21,340.19512939453125,340.6499938964844,341.20001220703125,333.3500061035156,334.5,2264172
2025-05-22,332.6552429199219,333.1000061035156,340.6000061035156,330.1499938964844,340.6000061035156,2162491
2025-05-23,330.308349609375,330.75,335.79998779296875,329.0,335.0,2051454
2025-05-26,331.9062194824219,332.3500061035156,335.29998779296875,331.1499938964844,332.1000061035156,1361946
2025-05-27,334.60260009765625,335.04998779296875,335.79998779296875,330.04998779296875,333.95001220703125,1717048
2025-05-28,333.903564453125,334.3500061035156,338.25,333.25,336.0,1143647
2025-05-29,335.1518859863281,335.6000061035156,337.45001220703125,332.54998779296875,336.0,1103161
2025-05-30,335.40155029296875,335.8500061035156,337.6000061035156,331.3999938964844,335.04998779296875,1880217
2025-06-02,333.55401611328125,334.0,337.0,330.6000061035156,335.8500061035156,1175008
2025-06-03,336.749755859375,337.20001220703125,340.0,334.45001220703125,340.0,3111241
2025-06-04,335.9508056640625,336.3999938964844,338.5,333.1000061035156,338.5,902848
2025-06-05,330.1585693359375,330.6000061035156,338.5,329.5,335.1000061035156,3888417
2025-06-06,329.6092834472656,330.04998779296875,332.20001220703125,327.6000061035156,331.95001220703125,1250474
2025-06-09,337.698486328125,338.1499938964844,341.8500061035156,330.8999938964844,332.8999938964844,3325964
2025-06-10,340.7444152832031,341.20001220703125,348.1499938964844,339.54998779296875,339.79998779296875,6067297
2025-06-11,353.9767150878906,354.45001220703125,356.0,338.1000061035156,341.20001220703125,8322371
2025-06-12,351.7796630859375,352.25,357.75,349.5,355.0,4265927
2025-06-13,354.9254455566406,355.3999938964844,357.8999938964844,345.0,347.95001220703125,8013966
2025-06-16,356.7729797363281,357.25,359.04998779296875,348.25,358.29998779296875,3802901
2025-06-17,352.1791076660156,352.6499938964844,364.6499938964844,349.8500061035156,355.0,11636919
2025-06-18,341.5433349609375,342.0,352.0,340.1000061035156,352.0,8974019
2025-06-19,348.134521484375,348.6000061035156,350.95001220703125,343.0,343.0,8981677
2025-06-20,350.880859375,351.3500061035156,352.8999938964844,344.54998779296875,348.04998779296875,3627362
2025-06-23,351.729736328125,352.20001220703125,355.75,347.8500061035156,347.95001220703125,4480305
2025-06-24,348.7337341308594,349.20001220703125,351.5,345.6499938964844,350.0,12193270
2025-06-25,350.9307861328125,351.3999938964844,355.45001220703125,343.04998779296875,350.3500061035156,14074406
2025-06-26,350.031982421875,350.5,357.0,349.45001220703125,353.54998779296875,12779994
2025-06-27,353.9267883300781,354.3999938964844,355.54998779296875,350.0,352.0,4598232
2025-06-30,355.2250671386719,355.70001220703125,356.6000061035156,349.54998779296875,355.0,2637925
2025-07-01,362.0159606933594,362.5,363.45001220703125,354.0,356.0,5293503
2025-07-02,368.057861328125,368.54998779296875,372.20001220703125,362.5,363.20001220703125,7387741
2025-07-03,373.95001220703125,374.45001220703125,376.29998779296875,367.1000061035156,372.20001220703125,5847231
2025-07-04,380.04998779296875,380.04998779296875,381.0,372.70001220703125,374.45001220703125,6787795
2025-07-07,372.1000061035156,372.1000061035156,382.0,371.45001220703125,381.95001220703125,3307833
2025-07-08,369.3500061035156,369.3500061035156,373.95001220703125,366.54998779296875,372.45001220703125,2519720
2025-07-09,373.54998779296875,373.54998779296875,379.3500061035156,369.0,369.0,4170233
2025-07-10,372.3999938964844,372.3999938964844,377.1000061035156,370.0,375.0,1858411
2025-07-11,374.20001220703125,374.20001220703125,377.3999938964844,372.20001220703125,372.8999938964844,3092326
2025-07-14,379.1000061035156,379.1000061035156,381.25,369.0,372.8500061035156,5647593
2025-07-15,390.45001220703125,390.45001220703125,391.5,380.75,380.8999938964844,7845415
2025-07-16,394.6499938964844,394.6499938964844,405.8999938964844,393.20001220703125,399.5,17490369
2025-07-17,397.0,397.0,398.79998779296875,392.6499938964844,396.25,4252872
2025-07-18,398.75,398.75,406.0,396.3500061035156,397.20001220703125,6228336
2025-07-21,394.6499938964844,394.6499938964844,399.8500061035156,393.5,399.8500061035156,2504038
2025-07-22,387.20001220703125,387.20001220703125,394.75,386.29998779296875,394.04998779296875,2387785
2025-07-23,396.95001220703125,396.95001220703125,398.3999938964844,384.6000061035156,384.6000061035156,3735346
2025-07-24,397.6000061035156,397.6000061035156,404.5,396.1000061035156,396.79998779296875,3142162
2025-07-25,394.1499938964844,394.1499938964844,399.75,392.20001220703125,395.0,2122908
2025-07-28,387.45001220703125,387.45001220703125,403.20001220703125,386.54998779296875,394.1000061035156,3698071
2025-07-29,398.1499938964844,398.1499938964844,399.1000061035156,386.0,387.45001220703125,5529147
2025-07-30,397.29998779296875,397.29998779296875,403.0,394.3999938964844,400.0,6133305
2025-07-31,391.3999938964844,391.3999938964844,396.1000061035156,384.79998779296875,388.0,2938178
2025-08-01,383.1000061035156,383.1000061035156,392.8500061035156,381.79998779296875,391.5,3141290
2025-08-04,382.3999938964844,382.3999938964844,386.6000061035156,373.04998779296875,383.1000061035156,8430624
2025-08-05,372.3500061035156,372.3500061035156,386.79998779296875,370.6499938964844,383.0,3095425
2025-08-06,360.3999938964844,360.3999938964844,372.8999938964844,359.3999938964844,372.0,4170067
2025-08-07,364.20001220703125,364.20001220703125,366.29998779296875,355.54998779296875,358.79998779296875,2148156
2025-08-08,343.3500061035156,343.3500061035156,365.79998779296875,341.20001220703125,358.95001220703125,5841196
2025-08-11,342.1000061035156,342.1000061035156,342.8500061035156,331.0,342.6000061035156,5044883
2025-08-12,354.8999938964844,354.8999938964844,357.5,340.1000061035156,342.1000061035156,7056392
2025-08-13,360.25,360.25,361.8999938964844,354.0,355.45001220703125,2379044
2025-08-14,359.25,359.25,368.0,358.1499938964844,361.0,2525023
2025-08-18,364.29998779296875,364.29998779296875,366.3500061035156,359.8999938964844,363.0,2143775
2025-08-19,363.8500061035156,363.8500061035156,366.5,361.5,366.5,1024689
2025-08-20,359.45001220703125,359.45001220703125,365.04998779296875,358.29998779296875,363.8500061035156,998355
2025-08-21,357.75,357.75,361.45001220703125,354.79998779296875,360.0,2257658
2025-08-22,359.5,359.5,361.5,356.3500061035156,356.3500061035156,1023391
2025-08-25,359.95001220703125,359.95001220703125,363.70001220703125,358.20001220703125,361.1499938964844,932540
2025-08-26,358.29998779296875,358.29998779296875,363.29998779296875,355.6000061035156,358.95001220703125,4216073
2025-08-28,353.25,353.25,362.6499938964844,350.8999938964844,361.0,2513036
2025-08-29,348.3500061035156,348.3500061035156,356.1000061035156,347.1499938964844,353.25,1810109
2025-09-01,352.54998779296875,352.54998779296875,353.3999938964844,346.79998779296875,349.0,1594809
2025-09-02,356.1000061035156,356.1000061035156,357.0,349.29998779296875,353.3999938964844,3049894
2025-09-03,361.54998779296875,361.54998779296875,363.5,353.8500061035156,355.5,2632511
2025-09-04,356.8500061035156,356.8500061035156,364.54998779296875,355.0,364.5,1203504
2025-09-05,363.70001220703125,363.70001220703125,364.79998779296875,354.0,354.0,2400088
2025-09-08,364.1499938964844,364.1499938964844,367.8500061035156,362.5,364.0,1348143
2025-09-09,364.5,364.5,366.54998779296875,361.29998779296875,364.1499938964844,819081
2025-09-10,364.20001220703125,364.20001220703125,370.79998779296875,363.0,366.0,1707668
2025-09-11,364.04998779296875,364.04998779296875,369.25,362.54998779296875,364.20001220703125,1755595
2025-09-12,365.20001220703125,365.20001220703125,366.79998779296875,363.20001220703125,364.04998779296875,1189542
2025-09-15,358.25,358.25,367.0,357.0,367.0,2232052
2025-09-16,360.20001220703125,360.20001220703125,361.95001220703125,358.3500061035156,359.45001220703125,968345
2025-09-17,354.3500061035156,354.3500061035156,362.29998779296875,353.0,360.95001220703125,3387333
2025-09-18,368.3999938964844,368.3999938964844,369.79998779296875,358.0,359.79998779296875,9086347
2025-09-19,369.20001220703125,369.20001220703125,373.8500061035156,367.6000061035156,370.6000061035156,14210253
2025-09-22,362.1499938964844,362.1499938964844,370.95001220703125,358.8500061035156,369.5,3850328
2025-09-23,359.5,359.5,364.3500061035156,358.1000061035156,360.6499938964844,836722
2025-09-24,358.95001220703125,358.95001220703125,361.25,356.1499938964844,359.5,1684569
2025-09-25,355.95001220703125,355.95001220703125,361.3999938964844,354.04998779296875,361.0,1822433
2025-09-26,338.8999938964844,338.8999938964844,350.29998779296875,337.70001220703125,349.0,3635613
2025-09-29,340.1499938964844,340.1499938964844,343.5,338.20001220703125,340.20001220703125,1703064
2025-09-30,341.0,341.0,342.79998779296875,337.04998779296875,341.0,845656
2025-10-01,346.45001220703125,346.45001220703125,348.29998779296875,341.0,341.0,1955193
2025-10-03,352.25,352.25,352.95001220703125,346.75,347.6000061035156,2628207
2025-10-06,347.75,347.75,352.79998779296875,344.6000061035156,352.25,2505387
2025-10-07,347.79998779296875,347.79998779296875,351.1000061035156,346.8999938964844,349.29998779296875,1920469
2025-10-08,349.0,349.0,354.95001220703125,346.8999938964844,346.8999938964844,3503144
2025-10-09,352.5,352.5,356.54998779296875,350.5,350.8999938964844,2666494
2025-10-10,353.45001220703125,353.45001220703125,357.8999938964844,348.6000061035156,352.04998779296875,2001620
2025-10-13,349.3999938964844,349.3999938964844,353.45001220703125,346.95001220703125,353.45001220703125,833741
2025-10-14,351.8500061035156,351.8500061035156,355.8999938964844,342.95001220703125,351.20001220703125,4339891
2025-10-15,356.3999938964844,356.3999938964844,357.1499938964844,350.04998779296875,351.8500061035156,2332613
2025-10-16,358.20001220703125,358.20001220703125,360.1000061035156,356.0,356.45001220703125,1381944
2025-10-17,356.1499938964844,356.1499938964844,361.3500061035156,354.5,360.5,1510809
2025-10-20,364.29998779296875,364.29998779296875,364.95001220703125,356.70001220703125,357.95001220703125,2280530
2025-10-21,366.1000061035156,366.1000061035156,367.6000061035156,361.79998779296875,364.29998779296875,433779
2025-10-23,362.29998779296875,362.29998779296875,369.54998779296875,361.3999938964844,367.8999938964844,1776193
2025-10-24,359.5,359.5,365.20001220703125,357.8500061035156,364.20001220703125,1007188
2025-10-27,360.45001220703125,360.45001220703125,364.0,358.6499938964844,359.54998779296875,1247932
2025-10-28,365.75,365.75,368.29998779296875,359.8500061035156,360.54998779296875,1341101
2025-10-29,373.70001220703125,373.70001220703125,374.75,365.6000061035156,367.54998779296875,2588388
2025-10-30,376.6000061035156,376.6000061035156,380.20001220703125,371.6499938964844,380.0,7053197
2025-10-31,372.1000061035156,372.1000061035156,380.3500061035156,371.5,378.0,2113126
2025-11-03,377.1499938964844,377.1499938964844,380.0,372.0,372.1000061035156,5042950
2025-11-04,380.5,380.5,384.8999938964844,376.1000061035156,378.0,4295964
2025-11-06,385.20001220703125,385.20001220703125,386.79998779296875,380.20001220703125,380.20001220703125,4037698
2025-11-07,380.3999938964844,380.3999938964844,384.45001220703125,376.1499938964844,384.0,2407710
2025-11-10,382.1499938964844,382.1499938964844,384.29998779296875,376.3500061035156,378.0,1642994
2025-11-11,385.1000061035156,385.1000061035156,388.5,381.25,384.0,2492054
2025-11-12,405.8999938964844,405.8999938964844,408.79998779296875,381.20001220703125,387.5,16384325
2025-11-13,417.0,417.0,423.1000061035156,405.75,407.1499938964844,12453552
2025-11-14,411.1499938964844,411.1499938964844,419.95001220703125,408.0,414.75,3320956
2025-11-17,420.95001220703125,420.95001220703125,423.1499938964844,409.6000061035156,412.5,3740504
2025-11-18,421.6000061035156,421.6000061035156,424.95001220703125,416.5,422.5,7436143
2025-11-19,410.1000061035156,410.1000061035156,424.45001220703125,408.45001220703125,424.0,3249725
2025-11-20,395.1499938964844,395.1499938964844,407.8999938964844,391.29998779296875,407.8999938964844,8463319
2025-11-21,396.8500061035156,396.8500061035156,401.8999938964844,395.0,395.45001220703125,3348385
2025-11-24,395.25,395.25,401.8999938964844,392.45001220703125,397.95001220703125,1994127
2025-11-25,393.25,393.25,396.6000061035156,391.6499938964844,395.0,1628532
2025-11-26,398.45001220703125,398.45001220703125,400.0,392.5,394.1499938964844,1595568
2025-11-27,399.6499938964844,399.6499938964844,404.0,396.70001220703125,397.95001220703125,1913627
2025-11-28,398.3500061035156,398.3500061035156,401.79998779296875,396.3999938964844,400.1000061035156,2397734
2025-12-01,394.5,394.5,401.0,392.6499938964844,398.3500061035156,1957799
2025-12-02,399.0,399.0,401.70001220703125,392.6499938964844,394.5,2851443
2025-12-03,410.0,410.0,412.5,400.04998779296875,402.0,10962895
2025-12-04,388.3500061035156,388.3500061035156,411.75,384.20001220703125,410.0,12104103
2025-12-05,392.6499938964844,392.6499938964844,394.0,386.29998779296875,389.29998779296875,4217316
2025-12-08,383.79998779296875,383.79998779296875,395.6000061035156,381.6000061035156,395.20001220703125,6232858
2025-12-09,383.6499938964844,383.6499938964844,386.8999938964844,375.54998779296875,383.0,4551712
2025-12-10,379.1499938964844,379.1499938964844,384.95001220703125,377.79998779296875,383.8999938964844,2562204
2025-12-11,381.75,381.75,382.70001220703125,376.3500061035156,379.0,1102516
2025-12-12,386.3500061035156,386.3500061035156,388.75,382.5,382.70001220703125,1966174
2025-12-15,390.6499938964844,390.6499938964844,391.6000061035156,383.54998779296875,389.0,1455127
2025-12-16,384.8999938964844,384.8999938964844,391.8999938964844,383.8999938964844,390.6499938964844,1015368
2025-12-17,386.1000061035156,386.1000061035156,388.70001220703125,383.75,385.0,1318360
2025-12-18,392.25,392.25,395.45001220703125,386.04998779296875,388.5,3763050
2025-12-19,398.54998779296875,398.54998779296875,401.45001220703125,393.3999938964844,394.8999938964844,4142159
2025-12-22,399.29998779296875,399.29998779296875,402.79998779296875,397.29998779296875,398.6499938964844,2260788
2025-12-23,401.54998779296875,401.54998779296875,403.70001220703125,399.0,400.6000061035156,1907267
2025-12-24,398.3500061035156,398.3500061035156,406.3500061035156,397.3500061035156,404.0,2707789
2025-12-26,395.45001220703125,395.45001220703125,401.20001220703125,394.04998779296875,398.29998779296875,1962359
2025-12-29,390.3999938964844,390.3999938964844,399.20001220703125,388.0,396.3500061035156,4725731
2025-12-30,390.3999938964844,390.3999938964844,392.8999938964844,388.8999938964844,390.8999938964844,3936901
2025-12-31,393.8999938964844,393.8999938964844,394.95001220703125,388.1499938964844,393.0,1242838
2026-01-01,387.75,387.75,393.8999938964844,386.1000061035156,393.0,1345267
2026-01-02,392.95001220703125,392.95001220703125,394.75,386.3500061035156,387.75,1452427
2026-01-05,391.3500061035156,391.3500061035156,398.95001220703125,388.45001220703125,392.95001220703125,1485564
2026-01-06,385.1499938964844,385.1499938964844,394.6000061035156,382.95001220703125,391.45001220703125,1770828
2026-01-07,387.04998779296875,387.04998779296875,393.54998779296875,386.54998779296875,387.04998779296875,4830813
2026-01-08,377.95001220703125,377.95001220703125,388.3500061035156,376.29998779296875,387.04998779296875,1288204
2026-01-09,379.6000061035156,379.6000061035156,384.29998779296875,372.1499938964844,376.3500061035156,1597546
2026-01-12,371.79998779296875,371.79998779296875,380.6000061035156,365.95001220703125,380.0,2148460
2026-01-13,377.29998779296875,377.29998779296875,383.95001220703125,369.5,377.0,5162057
2026-01-14,379.0,379.0,383.8500061035156,372.95001220703125,375.3999938964844,3555556
2026-01-15,379.0,379.0,379.0,379.0,379.0,0
2026-01-16,377.6499938964844,377.6499938964844,385.25,374.5,380.20001220703125,3434497
2026-01-19,376.04998779296875,376.04998779296875,378.3999938964844,372.54998779296875,376.5,2516848
2026-01-20,366.8500061035156,366.8500061035156,376.04998779296875,365.0,375.0,9421803
2026-01-21,364.8500061035156,364.8500061035156,370.04998779296875,359.04998779296875,365.0,2608596
2026-01-22,373.0,373.0,374.29998779296875,365.0,365.0,1700808
2026-01-23,366.20001220703125,366.20001220703125,375.79998779296875,365.1499938964844,372.54998779296875,1896911
2026-01-27,365.25,365.25,369.70001220703125,359.29998779296875,367.6499938964844,3333643
2026-01-28,370.5,370.5,371.6499938964844,363.3500061035156,363.3500061035156,2519290
2026-01-29,365.29998779296875,365.29998779296875,371.20001220703125,359.1000061035156,371.20001220703125,3013441
2026-01-30,366.79998779296875,366.79998779296875,368.0,360.0,364.0,1851119
2026-02-02,370.1499938964844,370.1499938964844,372.25,360.54998779296875,369.8999938964844,4695435
2026-02-03,372.29998779296875,372.29998779296875,387.70001220703125,370.8999938964844,385.0,4840490
2026-02-04,368.54998779296875,368.54998779296875,376.5,366.1000061035156,373.79998779296875,1872248
2026-02-05,367.79998779296875,367.79998779296875,370.0,363.5,368.54998779296875,1513592
2026-02-06,365.3999938964844,365.3999938964844,367.8500061035156,361.1000061035156,367.79998779296875,1797290
2026-02-09,373.95001220703125,373.95001220703125,375.0,366.3999938964844,368.8500061035156,2278289
2026-02-10,371.04998779296875,371.04998779296875,375.0,366.75,374.0,2703185
2026-02-11,375.20001220703125,375.20001220703125,376.79998779296875,367.29998779296875,371.1000061035156,2634512
2026-02-12,375.04998779296875,375.04998779296875,389.20001220703125,371.25,377.20001220703125,8323909
2026-02-13,377.95001220703125,377.95001220703125,381.8999938964844,368.29998779296875,374.0,5387172
2026-02-16,380.3500061035156,380.3500061035156,384.25,374.6000061035156,377.0,2108997
2026-02-17,379.3500061035156,379.3500061035156,381.20001220703125,376.8999938964844,380.20001220703125,1118253
2026-02-18,378.95001220703125,378.95001220703125,382.8999938964844,375.75,379.70001220703125,1489234
2026-02-19,382.6499938964844,382.6499938964844,387.0,377.6000061035156,379.0,2784719
2026-02-20,383.95001220703125,383.95001220703125,388.75,381.6499938964844,384.1000061035156,3482530
2026-02-23,387.70001220703125,387.70001220703125,389.29998779296875,383.20001220703125,386.95001220703125,3572627
2026-02-24,390.75,390.75,392.0,385.04998779296875,386.95001220703125,2179315
2026-02-25,395.8500061035156,395.8500061035156,396.8500061035156,390.29998779296875,392.0,3958867
2026-02-26,394.8500061035156,394.8500061035156,401.04998779296875,389.20001220703125,394.8500061035156,5256998
2026-02-27,389.79998779296875,389.79998779296875,395.70001220703125,388.79998779296875,395.04998779296875,4394250
2026-03-02,387.95001220703125,387.95001220703125,389.95001220703125,380.0,380.0,2439315
2026-03-04,378.3500061035156,378.3500061035156,385.6000061035156,375.3500061035156,382.1000061035156,2886127
