Date,Adj Close,Close,High,Low,Open,Volume
2025-01-20,3767.6953125,3777.14990234375,3795.10009765625,3704.449951171875,3795.10009765625,99349
2025-01-21,3787.49560546875,3797.0,3851.0,3756.35009765625,3798.0,487645
2025-01-22,3678.1201171875,3687.35009765625,3814.64990234375,3611.199951171875,3814.64990234375,201921
2025-01-23,3763.007080078125,3772.449951171875,3792.0,3601.699951171875,3687.10009765625,91974
2025-01-24,3700.164794921875,3709.449951171875,3772.050048828125,3690.10009765625,3763.050048828125,65845
2025-01-27,3595.17822265625,3604.199951171875,3684.800048828125,3577.39990234375,3684.75,69312
2025-01-28,3553.43310546875,3562.35009765625,3620.25,3524.64990234375,3600.0,77697
2025-01-29,3730.837646484375,3740.199951171875,3774.800048828125,3502.0,3502.0,195692
2025-01-30,3898.46728515625,3908.25,3930.0,3746.699951171875,3776.0,403921
2025-01-31,4138.3154296875,4148.7001953125,4299.0498046875,4066.0,4195.35009765625,2487440
2025-02-01,4122.30517578125,4132.64990234375,4184.0,4038.64990234375,4121.0,179862
2025-02-03,4162.5546875,4173.0,4253.89990234375,4059.5,4132.0,484432
2025-02-04,4195.521484375,4206.0498046875,4214.9501953125,4085.0,4175.0,192534
2025-02-05,4241.8056640625,4252.4501953125,4266.0,4171.0498046875,4230.0,174008
2025-02-06,4236.76806640625,4247.39990234375,4289.0,4222.2998046875,4277.0,127885
2025-02-07,4210.88330078125,4221.4501953125,4270.0,4164.25,4164.25,209986
2025-02-10,4198.21484375,4208.75,4250.5,4159.5498046875,4221.4501953125,194503
2025-02-11,4054.325927734375,4064.5,4216.2001953125,4052.0,4208.75,183277
2025-02-12,4090.784423828125,4101.0498046875,4135.0,3930.949951171875,4000.0,298036
2025-02-13,4098.166015625,4108.4501953125,4160.0,4021.35009765625,4150.0,254086
2025-02-14,4006.04736328125,4016.10009765625,4108.4501953125,3959.89990234375,4100.10009765625,194278
2025-02-17,4097.81689453125,4108.10009765625,4124.0498046875,3955.5,4016.10009765625,256946
2025-02-18,4074.82470703125,4085.050048828125,4162.9501953125,4055.10009765625,4148.10009765625,291049
2025-02-19,4033.927490234375,4044.050048828125,4088.800048828125,4018.050048828125,4044.25,166712
2025-02-20,4035.423583984375,4045.550048828125,4107.85009765625,4022.10009765625,4044.550048828125,144501
2025-02-21,4023.802490234375,4033.89990234375,4060.0,3940.300048828125,4024.0,158392
2025-02-24,3901.31005859375,3911.10009765625,4018.0,3897.64990234375,3986.35009765625,92708
2025-02-25,3800.064208984375,3809.60009765625,3959.75,3792.449951171875,3915.10009765625,163002
2025-02-27,3764.25390625,3773.699951171875,3900.0,3605.0,3780.0,365198
2025-02-28,3752.832763671875,3762.25,3814.75,3624.75,3773.699951171875,126348
2025-03-03,3817.27099609375,3826.85009765625,3858.75,3566.0,3750.0,289860
2025-03-04,3890.587158203125,3900.35009765625,3910.0,3728.35009765625,3810.0,80965
2025-03-05,4045.59814453125,4055.75,4063.85009765625,3880.0,3880.0,118051
2025-03-06,4110.18603515625,4120.5,4136.5498046875,4065.0,4075.0,124932
2025-03-07,4067.393310546875,4077.60009765625,4195.0,4063.550048828125,4149.0,76960
2025-03-10,4070.2861328125,4080.5,4249.0,4050.0,4115.2998046875,202492
2025-03-11,4112.13134765625,4122.4501953125,4170.0,3975.0,4080.5,111902
2025-03-12,4097.6171875,4107.89990234375,4190.0,4084.0,4170.0,66835
2025-03-13,4116.56982421875,4126.89990234375,4153.64990234375,4022.85009765625,4124.0,71524
2025-03-17,4128.140625,4138.5,4200.39990234375,4060.60009765625,4129.5,90146
2025-03-18,4128.140625,4138.5,4138.5,4138.5,4138.5,0
2025-03-19,4062.206298828125,4072.39990234375,4145.5,4015.0,4145.0,113928
2025-03-20,4158.01611328125,4168.4501953125,4187.5,4044.050048828125,4072.5,117476
2025-03-21,4236.0703125,4246.7001953125,4288.0,4164.2001953125,4170.0,182555
2025-03-24,4186.39453125,4196.89990234375,4310.85009765625,4184.0,4275.0,114781
2025-03-25,4195.9208984375,4206.4501953125,4240.0,4120.0,4198.0,115109
2025-03-26,4185.6962890625,4196.2001953125,4260.35009765625,4180.85009765625,4224.0,218241
2025-03-27,4204.6494140625,4215.2001953125,4267.0,4164.9501953125,4166.2001953125,63404
2025-03-28,4200.3095703125,4210.85009765625,4381.0,4180.14990234375,4253.10009765625,187128
2025-04-01,4187.7412109375,4198.25,4244.39990234375,4180.0498046875,4204.0,75004
2025-04-02,4236.1201171875,4246.75,4259.0,4125.14990234375,4180.0,84544
2025-04-03,4182.9033203125,4193.39990234375,4337.4501953125,3955.0,4247.60009765625,526968
2025-04-04,4060.959228515625,4071.14990234375,4199.9501953125,4031.10009765625,4170.0,222093
2025-04-07,3870.138427734375,3879.85009765625,3917.949951171875,3670.60009765625,3700.0,165150
2025-04-08,3838.966552734375,3848.60009765625,3970.199951171875,3725.0,3910.0,298834
2025-04-09,3969.439208984375,3979.39990234375,4000.64990234375,3842.39990234375,3873.550048828125,118907
2025-04-11,4089.138671875,4099.39990234375,4190.0,3959.449951171875,4010.0,179175
2025-04-15,4166.44482421875,4176.89990234375,4244.89990234375,4110.0,4116.7998046875,172555
2025-04-16,4260.20947265625,4270.89990234375,4290.0,4170.0,4192.39990234375,148210
2025-04-17,4234.7734375,4245.39990234375,4314.7998046875,4220.0,4286.60009765625,85788
2025-04-21,4203.35205078125,4213.89990234375,4255.5,4199.0,4232.5,154047
2025-04-22,4264.29931640625,4275.0,4349.0,4207.0,4230.0,346774
2025-04-23,4300.208984375,4311.0,4324.0,4265.0,4315.10009765625,218096
2025-04-24,4329.236328125,4340.10009765625,4475.0,4285.0,4325.0,221267
2025-04-25,4437.564453125,4448.7001953125,4562.10009765625,4330.0,4369.7998046875,1179134
2025-04-28,4437.46484375,4448.60009765625,4535.0,4425.5,4470.89990234375,194051
2025-04-29,4501.70361328125,4513.0,4549.0,4338.10009765625,4448.7001953125,114200
2025-04-30,4510.2822265625,4521.60009765625,4549.0,4411.7001953125,4501.0,145845
2025-05-02,4501.10498046875,4512.39990234375,4610.0,4453.2998046875,4484.0,116812
2025-05-05,4638.3603515625,4650.0,4704.5,4549.0,4549.89990234375,281315
2025-05-06,4612.22607421875,4623.7998046875,4666.5,4530.0,4640.0,71732
2025-05-07,4655.81689453125,4667.5,4700.0,4502.7998046875,4550.0,177812
2025-05-08,4536.8154296875,4548.2001953125,4725.7001953125,4499.0,4680.0,90736
2025-05-09,4583.59765625,4595.10009765625,4670.0,4450.10009765625,4525.0,196080
2025-05-12,4422.00341796875,4433.10009765625,4748.0,4419.0,4745.0,483660
2025-05-13,4319.0615234375,4329.89990234375,4469.5,4316.10009765625,4435.0,217491
2025-05-14,4266.99267578125,4277.7001953125,4363.39990234375,4248.0,4351.7001953125,264259
2025-05-15,4280.85791015625,4291.60009765625,4360.0,4280.0,4300.0,175662
2025-05-16,4231.4814453125,4242.10009765625,4343.39990234375,4220.0,4340.0,117848
2025-05-19,4298.31396484375,4309.10009765625,4323.39990234375,4189.39990234375,4254.5,165422
2025-05-20,4305.29638671875,4316.10009765625,4388.0,4269.39990234375,4344.0,208328
2025-05-21,4257.31640625,4268.0,4350.0,4241.10009765625,4335.5,60663
2025-05-22,4310.3837890625,4321.2001953125,4350.0,4225.2998046875,4279.0,97820
2025-05-23,4276.96728515625,4287.7001953125,4340.0,4269.0,4320.0,121818
2025-05-26,4263.7001953125,4274.39990234375,4303.5,4245.0,4274.7001953125,85974
2025-05-27,4239.26171875,4249.89990234375,4329.0,4240.0,4275.0,64784
2025-05-28,4283.3515625,4294.10009765625,4303.89990234375,4241.0,4287.7001953125,223355
2025-05-29,4301.20654296875,4312.0,4324.89990234375,4266.0,4300.89990234375,75430
2025-05-30,4250.53369140625,4261.2001953125,4434.0,4242.7998046875,4316.2998046875,368490
2025-06-02,4384.39794921875,4395.39990234375,4450.0,4225.0,4262.10009765625,144525
2025-06-03,4400.2578125,4411.2998046875,4475.89990234375,4364.39990234375,4401.0,139776
2025-06-04,4417.81396484375,4428.89990234375,4460.0,4403.89990234375,4425.0,93928
2025-06-05,4467.6884765625,4478.89990234375,4494.7001953125,4431.10009765625,4434.7001953125,106419
2025-06-06,4422.501953125,4433.60009765625,4492.7998046875,4425.0,4484.89990234375,29862
2025-06-09,4398.861328125,4409.89990234375,4459.5,4373.0,4439.89990234375,40092
2025-06-10,4366.3427734375,4377.2998046875,4469.89990234375,4370.0,4410.0,35925
2025-06-11,4395.869140625,4406.89990234375,4427.89990234375,4348.2001953125,4377.2998046875,91760
2025-06-12,4519.55859375,4530.89990234375,4598.39990234375,4410.10009765625,4418.5,343524
2025-06-13,4532.52587890625,4543.89990234375,4585.0,4441.7998046875,4480.0,109580
2025-06-16,4502.1025390625,4513.39990234375,4575.0,4465.0,4564.89990234375,43761
2025-06-17,4691.626953125,4703.39990234375,4794.2998046875,4568.10009765625,4580.0,882796
2025-06-18,4728.13525390625,4740.0,4795.5,4680.0,4721.89990234375,210529
2025-06-19,4626.689453125,4638.2998046875,4759.2001953125,4615.60009765625,4740.0,78257
2025-06-20,4673.27294921875,4685.0,4714.89990234375,4600.0,4606.2001953125,53264
2025-06-23,4628.4853515625,4640.10009765625,4712.0,4629.60009765625,4660.0,46695
2025-06-24,4601.453125,4613.0,4695.0,4515.2001953125,4695.0,93900
2025-06-25,4692.3251953125,4704.10009765625,4774.0,4614.0,4614.0,143837
2025-06-26,4672.7744140625,4684.5,4747.0,4659.7998046875,4719.89990234375,60967
2025-06-27,4814.7177734375,4826.7998046875,4899.0,4683.10009765625,4698.0,389456
2025-06-30,4808.03515625,4820.10009765625,4922.0,4787.0,4835.2998046875,134056
2025-07-01,4875.4658203125,4887.7001953125,4995.0,4844.2001953125,4849.89990234375,265681
2025-07-02,4864.3935546875,4876.60009765625,4969.0,4827.10009765625,4961.0,131800
2025-07-03,4863.2958984375,4875.5,4950.0,4835.0,4883.60009765625,77774
2025-07-04,4927.92724609375,4933.2001953125,4949.0,4840.0,4875.7001953125,49601
2025-07-07,4880.9775390625,4886.2001953125,4990.0,4770.0,4950.0,68058
2025-07-08,5034.712890625,5040.10009765625,5054.0,4902.39990234375,4926.0,346234
2025-07-09,5104.5380859375,5110.0,5120.0,4881.39990234375,5089.7998046875,190797
2025-07-10,4998.95068359375,5004.2998046875,5133.60009765625,4960.2001953125,5110.0,136373
2025-07-11,5067.77734375,5073.2001953125,5090.89990234375,4902.10009765625,4929.2998046875,131069
2025-07-14,4973.67822265625,4979.0,5100.2998046875,4950.0,5070.0,108994
2025-07-15,5075.16943359375,5080.60009765625,5095.0,4983.0,5025.0,51083
2025-07-16,4957.3955078125,4962.7001953125,5070.2001953125,4944.10009765625,5070.2001953125,99268
2025-07-17,4963.08935546875,4968.39990234375,5007.7998046875,4940.2001953125,4940.2001953125,36373
2025-07-18,4864.09521484375,4869.2998046875,4985.60009765625,4851.0,4960.0,45821
2025-07-21,4964.18798828125,4969.5,5010.0,4834.2001953125,4865.0,51600
2025-07-22,4988.0625,4993.39990234375,5023.0,4946.0,5011.7998046875,35375
2025-07-23,5047.8984375,5053.2998046875,5067.0,4921.0,4984.0,50856
2025-07-24,5072.1728515625,5077.60009765625,5180.0,5031.60009765625,5060.0,130031
2025-07-25,4998.0517578125,5003.39990234375,5142.5,4981.60009765625,5077.0,109229
2025-07-28,5097.0458984375,5102.5,5147.0,4977.0,5019.2998046875,162442
2025-07-29,5143.29638671875,5148.7998046875,5164.5,5070.0,5133.5,66154
2025-07-30,5184.05322265625,5189.60009765625,5245.0,5065.0,5150.0,107294
2025-07-31,5042.404296875,5047.7998046875,5444.0,5011.2001953125,5042.0,1101250
2025-08-01,5006.14306640625,5011.5,5139.5,4940.0,5052.0,144099
2025-08-04,5095.04833984375,5100.5,5133.0,4975.0,5011.5,64754
2025-08-05,5170.966796875,5176.5,5189.0,5080.5,5125.0,124379
2025-08-06,5050.09619140625,5055.5,5182.5,5030.5,5175.0,83144
2025-08-07,4946.20751953125,4951.5,5050.0,4910.0,5005.0,55070
2025-08-08,4808.35498046875,4813.5,4953.5,4775.0,4925.0,78915
2025-08-11,4819.34326171875,4824.5,4874.0,4780.5,4800.0,45471
2025-08-12,4890.26708984375,4895.5,4914.0,4808.5,4848.0,65184
2025-08-13,4913.24267578125,4918.5,5019.0,4906.0,4938.0,65358
2025-08-14,4992.65771484375,4998.0,5052.5,4901.0,4901.0,90321
2025-08-18,5037.1103515625,5042.5,5166.0,5001.0,5059.5,120060
2025-08-19,5025.123046875,5030.5,5150.0,5002.0,5042.0,110837
2025-08-20,5005.14453125,5010.5,5106.5,4956.5,5065.5,50691
2025-08-21,4984.666015625,4990.0,5028.0,4960.5,5027.0,32447
2025-08-22,5025.123046875,5030.5,5050.0,4959.0,4977.0,44428
2025-08-25,4993.65673828125,4999.0,5260.0,4978.5,5030.5,202878
2025-08-26,4790.87353515625,4796.0,5002.0,4716.5,5002.0,165411
2025-08-28,4701.96875,4707.0,4827.0,4667.0,4775.0,64298
2025-08-29,4682.48974609375,4687.5,4725.5,4652.0,4707.0,92859
2025-09-01,4669.2041015625,4674.2001953125,4686.89990234375,4567.0,4631.0,148945
2025-09-02,4750.216796875,4755.2998046875,4789.0,4647.7001953125,4675.0,161392
2025-09-03,4837.72314453125,4842.89990234375,4898.0,4735.0,4735.0,147645
2025-09-04,4762.9033203125,4768.0,4905.7998046875,4750.0,4880.0,63663
2025-09-05,4658.4150390625,4663.39990234375,4809.5,4653.0,4760.0,27788
2025-09-08,4670.0029296875,4675.0,4712.5,4626.5,4679.89990234375,43550
2025-09-09,4765.60107421875,4770.7001953125,4780.0,4651.0,4712.0,87317
2025-09-10,4772.59326171875,4777.7001953125,4837.7998046875,4735.0,4799.0,86038
2025-09-11,4757.708984375,4762.7998046875,4790.60009765625,4743.10009765625,4777.0,48862
2025-09-12,4785.87890625,4791.0,4849.0,4730.0,4849.0,52133
2025-09-15,4776.888671875,4782.0,4834.7998046875,4764.10009765625,4815.0,30323
2025-09-16,4859.60009765625,4864.7998046875,4874.7998046875,4777.60009765625,4777.60009765625,63062
2025-09-17,4963.6884765625,4969.0,4995.0,4842.39990234375,4865.0,100100
2025-09-18,4889.068359375,4894.2998046875,4976.39990234375,4840.0,4975.0,51401
2025-09-19,4788.67578125,4793.7998046875,4905.2998046875,4761.2998046875,4885.10009765625,147072
2025-09-22,4708.26171875,4713.2998046875,4832.60009765625,4700.10009765625,4803.0,55767
2025-09-23,4686.68505859375,4691.7001953125,4799.0,4651.0,4720.0,86124
2025-09-24,4624.85107421875,4629.7998046875,4719.7001953125,4613.5,4719.5,81231
2025-09-25,4744.02392578125,4749.10009765625,4796.89990234375,4598.0,4629.7998046875,194099
2025-09-26,4568.31201171875,4573.2001953125,4749.0,4538.5,4749.0,58281
2025-09-29,4547.33447265625,4552.2001953125,4599.0,4498.5,4575.0,59950
2025-09-30,4616.56005859375,4621.5,4635.0,4532.0,4532.0,51732
2025-10-01,4625.15087890625,4630.10009765625,4647.60009765625,4580.0,4647.60009765625,33040
2025-10-03,4594.98291015625,4599.89990234375,4658.0,4514.5,4639.0,45252
2025-10-06,4569.31103515625,4574.2001953125,4647.7001953125,4560.0,4599.5,25355
2025-10-07,4567.212890625,4572.10009765625,4590.0,4520.89990234375,4590.0,55518
2025-10-08,4653.22119140625,4658.2001953125,4705.0,4557.89990234375,4575.0,144276
2025-10-09,4581.69775390625,4586.60009765625,4676.0,4521.7998046875,4660.0,68050
2025-10-10,4736.0322265625,4741.10009765625,4761.60009765625,4569.10009765625,4598.0,112044
2025-10-13,4804.55908203125,4809.7001953125,4819.89990234375,4717.0,4749.0,65265
2025-10-14,4890.66650390625,4895.89990234375,4929.0,4772.2001953125,4810.0,98693
2025-10-15,4878.9794921875,4884.2001953125,4971.39990234375,4870.0,4896.2001953125,73968
2025-10-16,5052.2939453125,5057.7001953125,5084.89990234375,4910.0,4910.0,139192
2025-10-17,5103.3388671875,5108.7998046875,5125.89990234375,4984.2001953125,5045.2001953125,78213
2025-10-20,5148.39111328125,5153.89990234375,5190.89990234375,5025.0,5130.0,115192
2025-10-21,5180.9560546875,5186.5,5209.0,5155.0,5165.10009765625,15245
2025-10-23,5046.00048828125,5051.39990234375,5204.7998046875,5030.7001953125,5189.89990234375,78264
2025-10-24,5051.09521484375,5056.5,5088.7998046875,4977.5,5088.7998046875,83158
2025-10-27,5041.3056640625,5046.7001953125,5230.0,5016.10009765625,5100.0,137969
2025-10-28,4992.65771484375,4998.0,5119.7998046875,4985.0,5055.0,99497
2025-10-29,4972.67919921875,4978.0,5027.7998046875,4960.0,5027.5,58761
2025-10-30,4971.47998046875,4976.7998046875,5014.0,4890.7001953125,5014.0,124188
2025-10-31,5681.32080078125,5687.39990234375,5839.0,5428.39990234375,5525.0,5251693
2025-11-03,5899.1875,5905.5,6099.0,5700.0,5700.0,2486305
2025-11-04,6048.52783203125,6055.0,6099.0,5818.0,5869.5,808707
2025-11-06,6074.5,6081.0,6138.0,5980.0,6023.0,454757
2025-11-07,5969.0,5969.0,6120.0,5952.0,6039.5,324340
2025-11-10,5993.5,5993.5,6045.0,5950.0,5950.0,177911
2025-11-11,6024.0,6024.0,6122.5,5980.5,5993.5,207081
2025-11-12,6022.5,6022.5,6083.0,5982.5,6083.0,179442
2025-11-13,6038.0,6038.0,6096.0,6013.0,6048.0,120754
2025-11-14,6021.5,6021.5,6070.0,6002.0,6033.5,98666
2025-11-17,6003.0,6003.0,6168.5,5980.0,6061.0,198064
2025-11-18,6026.5,6026.5,6060.0,5955.0,6030.0,191163
2025-11-19,6023.0,6023.0,6084.5,5979.5,6010.0,75432
2025-11-20,5979.0,5979.0,6065.0,5961.0,6050.0,84783
2025-11-21,5973.0,5973.0,5995.0,5853.0,5980.0,123829
2025-11-24,5849.0,5849.0,6041.5,5825.5,6014.0,213604
2025-11-25,5782.5,5782.5,5875.5,5759.0,5845.0,76706
2025-11-26,5822.0,5822.0,5878.5,5776.5,5800.0,47401
2025-11-27,5735.0,5735.0,5869.0,5701.0,5869.0,64599
2025-11-28,5735.5,5735.5,5825.0,5667.0,5755.0,179874
2025-12-01,5750.0,5750.0,5823.0,5735.5,5788.0,84074
2025-12-02,5786.5,5786.5,5895.0,5701.5,5725.0,130383
2025-12-03,5828.5,5828.5,5849.0,5727.0,5800.0,100426
2025-12-04,5765.0,5765.0,5835.0,5718.0,5823.0,74509
2025-12-05,5772.0,5772.0,5798.0,5723.0,5774.0,72734
2025-12-08,5563.0,5563.0,5767.0,5541.5,5750.5,74187
2025-12-09,5707.0,5707.0,5740.0,5440.0,5519.5,204296
2025-12-10,5950.0,5950.0,6039.0,5665.5,5730.0,530118
2025-12-11,6043.0,6043.0,6098.0,5860.0,5900.0,169017
2025-12-12,6122.5,6122.5,6223.0,6040.0,6040.0,259808
2025-12-15,6144.0,6144.0,6205.0,6050.0,6115.0,89002
2025-12-16,6030.0,6030.0,6156.0,6010.0,6144.0,78794
2025-12-17,5912.5,5912.5,6044.0,5878.0,6030.0,77124
2025-12-18,5807.5,5807.5,5918.5,5785.0,5907.5,51396
2025-12-19,5845.0,5845.0,5967.5,5780.0,5824.5,148636
2025-12-22,5883.5,5883.5,5927.5,5770.5,5844.5,152624
2025-12-23,6063.5,6063.5,6089.0,5860.0,5890.0,168685
2025-12-24,5874.0,5874.0,6083.0,5850.5,6080.0,106978
2025-12-26,5774.5,5774.5,5916.0,5750.0,5899.0,113505
2025-12-29,5881.0,5881.0,5924.5,5711.5,5774.0,169627
2025-12-30,6136.5,6136.5,6207.0,5765.5,5866.0,543744
2025-12-31,5920.0,5920.0,6165.0,5870.0,6136.0,258489
2026-01-01,5932.5,5932.5,6036.0,5870.5,5950.0,101811
2026-01-02,5903.0,5903.0,5997.0,5881.5,5915.0,110033
2026-01-05,5937.5,5937.5,5987.5,5888.5,5903.0,91016
2026-01-06,5751.0,5751.0,5974.5,5718.0,5974.5,122700
2026-01-07,5837.0,5837.0,5861.0,5727.5,5779.5,112630
2026-01-08,5772.5,5772.5,5845.0,5724.0,5828.0,115437
2026-01-09,5698.5,5698.5,5895.0,5659.5,5750.0,149473
2026-01-12,5788.0,5788.0,5842.5,5709.0,5743.0,133708
2026-01-13,5988.0,5988.0,6009.0,5770.0,5788.0,172579
2026-01-14,6032.0,6032.0,6087.5,5934.0,5960.0,185693
2026-01-16,6156.5,6156.5,6181.0,5961.0,6032.0,202662
2026-01-19,6112.5,6112.5,6273.5,6072.5,6180.0,270837
2026-01-20,5938.5,5938.5,6113.0,5910.0,6097.0,101814
2026-01-21,5801.5,5801.5,5894.5,5606.5,5890.0,203759
2026-01-22,5917.5,5917.5,5935.0,5705.0,5786.0,167468
2026-01-23,5919.0,5919.0,6010.0,5846.5,5910.5,112538
2026-01-27,5870.5,5870.5,5959.5,5715.5,5948.5,130270
2026-01-28,5970.0,5970.0,6015.5,5840.5,5870.5,96526
2026-01-29,6069.0,6069.0,6103.0,5964.5,5965.0,127967
2026-01-30,6099.0,6099.0,6189.0,5885.0,6042.5,200809
2026-02-02,5901.0,5901.0,5987.0,5801.5,5948.0,159782
2026-02-03,6280.5,6280.5,6443.0,6192.0,6400.0,437271
2026-02-04,6334.5,6334.5,6435.0,6251.0,6300.0,281371
2026-02-05,6273.0,6273.0,6435.0,6240.5,6340.0,142551
2026-02-06,6417.5,6417.5,6473.0,6227.0,6297.5,216269
2026-02-09,6598.0,6598.0,6634.5,6434.0,6500.0,395796
2026-02-10,6338.0,6338.0,6965.0,6290.5,6899.0,1756061
2026-02-11,6432.0,6432.0,6570.0,6356.5,6389.5,616518
2026-02-12,6587.0,6587.0,6662.0,6435.5,6459.0,542974
2026-02-13,6304.0,6304.0,6580.5,6286.0,6580.5,141665
2026-02-16,6248.5,6248.5,6348.0,6210.0,6335.0,104884
2026-02-17,6241.5,6241.5,6319.5,6229.0,6249.0,73284
2026-02-18,6386.5,6386.5,6491.0,6232.5,6242.5,221167
2026-02-19,6388.0,6388.0,6496.0,6350.0,6365.0,124042
2026-02-20,6526.0,6526.0,6546.0,6350.0,6380.0,156288
2026-02-23,6649.5,6649.5,6666.0,6478.5,6560.0,194977
2026-02-24,6328.0,6328.0,6637.5,6285.0,6606.0,175938
2026-02-25,6430.5,6430.5,6497.0,6262.0,6378.5,126588
2026-02-26,6484.5,6484.5,6506.5,6409.0,6438.0,58540
2026-02-27,6256.5,6256.5,6470.5,6170.0,6470.0,265078
2026-03-02,6269.0,6269.0,6315.0,5900.0,5960.0,169116
2026-03-04,6076.0,6076.0,6223.5,6026.5,6200.0,244261
2026-03-05,6504.5,6504.5,6550.0,6110.0,6110.0,467047
2026-03-06,6572.0,6572.0,6660.0,6494.0,6550.0,270785
2026-03-09,6387.5,6387.5,6485.5,6323.5,6434.0,160646
2026-03-10,6540.0,6540.0,6620.0,6480.0,6555.0,147696
2026-03-11,6315.0,6315.0,6617.5,6305.0,6575.0,214324
2026-03-12,6220.0,6220.0,6345.5,6158.5,6315.0,143404
2026-03-13,6172.0,6172.0,6260.0,6034.0,6201.0,257284
2026-03-16,6171.5,6171.5,6233.5,6100.0,6120.0,107788
2026-03-17,6282.0,6282.0,6318.0,6180.0,6232.0,154367
2026-03-18,6337.5,6337.5,6461.0,6303.0,6325.0,106122
2026-03-19,6262.5,6262.5,6371.0,6192.5,6250.0,130005
2026-03-20,6124.0,6124.0,6366.0,6061.0,6293.5,121646
2026-03-23,5886.5,5886.5,6093.5,5866.0,6061.0,112393
2026-03-24,6184.5,6184.5,6225.0,5950.0,6050.0,141673
2026-03-25,6217.5,6217.5,6340.0,6168.0,6250.0,191524
2026-03-27,6055.0,6055.0,6220.0,5975.0,6210.0,264075
2026-03-30,6162.5,6162.5,6200.0,5940.5,6040.0,179011
2026-04-01,6034.0,6034.0,6256.5,6012.0,6248.0,104748
2026-04-02,5891.0,5891.0,5929.0,5666.5,5900.0,193817
2026-04-06,5843.0,5843.0,6069.0,5811.0,5891.0,133973
2026-04-07,5821.5,5821.5,5925.0,5760.0,5832.0,108995
2026-04-08,6061.5,6061.5,6165.5,5950.5,6020.0,148585
2026-04-09,6135.0,6135.0,6209.0,6002.0,6091.5,155092
2026-04-10,6181.0,6181.0,6214.5,6089.5,6135.0,205588
2026-04-13,6238.0,6238.0,6272.0,5990.5,6086.0,109868
2026-04-15,6222.5,6222.5,6415.0,6200.5,6280.5,149103
2026-04-16,6256.0,6256.0,6343.5,6156.0,6335.0,120936
2026-04-17,6284.0,6284.0,6340.0,6258.5,6287.0,90729
2026-04-20,6471.5,6471.5,6500.0,6221.0,6296.0,243155
2026-04-21,6373.5,6373.5,6600.0,6350.0,6520.0,218722
2026-04-22,6267.0,6267.0,6450.0,6250.0,6365.0,155888
2026-04-23,6280.5,6280.5,6389.5,6250.5,6280.0,99339
2026-04-24,6452.0,6452.0,6515.0,6262.0,6309.0,466995
2026-04-27,6578.5,6578.5,6620.0,6437.5,6520.0,418471
