Date,Adj Close,Close,High,Low,Open,Volume
2025-03-18,97.15099334716797,99.19000244140625,99.19000244140625,99.19000244140625,99.19000244140625,0
2025-03-19,98.22837829589844,100.29000091552734,104.41999816894531,99.80000305175781,103.0,16531892
2025-03-20,101.0491714477539,103.16999816894531,106.83999633789062,102.4000015258789,103.0,28096891
2025-03-21,104.15400695800781,106.33999633789062,107.98999786376953,103.22000122070312,103.5,21328294
2025-03-24,103.2235336303711,105.38999938964844,108.31999969482422,105.05000305175781,107.19999694824219,12007318
2025-03-25,100.66719055175781,102.77999877929688,106.62999725341797,102.5,106.0,11609317
2025-03-26,98.42426300048828,100.48999786376953,103.91000366210938,100.05000305175781,102.94999694824219,11145340
2025-03-27,99.56041717529297,101.6500015258789,102.95999908447266,100.0,100.23999786376953,16357199
2025-03-28,96.3184585571289,98.33999633789062,103.12000274658203,97.55000305175781,101.9800033569336,13242194
2025-04-01,99.51144409179688,101.5999984741211,101.98999786376953,98.1500015258789,98.26000213623047,8847214
2025-04-02,100.02075958251953,102.12000274658203,102.38999938964844,99.6500015258789,101.5999984741211,5899071
2025-04-03,105.18242645263672,107.38999938964844,110.9000015258789,99.69999694824219,100.69999694824219,16326392
2025-04-04,102.56731414794922,104.72000122070312,110.38999938964844,102.19999694824219,108.0,17150258
2025-04-07,95.05498504638672,97.05000305175781,98.37999725341797,95.1500015258789,95.25,18208006
2025-04-08,105.7113265991211,107.93000030517578,109.9000015258789,98.27999877929688,99.98999786376953,22942156
2025-04-09,101.87191009521484,104.01000213623047,107.48999786376953,103.05000305175781,106.58999633789062,13592505
2025-04-11,101.71519470214844,103.8499984741211,106.0,103.45999908447266,106.0,7450888
2025-04-15,105.73091125488281,107.94999694824219,108.73999786376953,104.48999786376953,105.0,9064491
2025-04-16,110.30491638183594,112.62000274658203,114.38999938964844,107.37999725341797,108.13999938964844,24822782
2025-04-17,111.94058227539062,114.29000091552734,114.8499984741211,112.0,112.6500015258789,14946889
2025-04-21,116.30889892578125,118.75,119.80000305175781,113.33999633789062,114.94999694824219,19011210
2025-04-22,113.15509033203125,115.52999877929688,119.8499984741211,115.01000213623047,119.25,12658688
2025-04-23,112.23441314697266,114.58999633789062,116.7699966430664,111.81999969482422,116.19999694824219,12122418
2025-04-24,111.6075668334961,113.94999694824219,116.19000244140625,113.5,114.0,7331138
2025-04-25,106.00515747070312,108.2300033569336,114.30000305175781,106.56999969482422,114.0,13925734
2025-04-28,107.29802703857422,109.55000305175781,110.77999877929688,107.38999938964844,107.5999984741211,8458140
2025-04-29,104.0364761352539,106.22000122070312,111.13999938964844,105.91000366210938,109.8499984741211,8234001
2025-04-30,104.16380310058594,106.3499984741211,109.30000305175781,104.87000274658203,106.69999694824219,9536409
2025-05-02,103.8797607421875,106.05999755859375,107.69999694824219,105.44999694824219,107.0,5376483
2025-05-05,106.45570373535156,108.69000244140625,109.5999984741211,106.1500015258789,106.9000015258789,6240209
2025-05-06,103.93852996826172,106.12000274658203,108.94000244140625,105.30999755859375,108.69000244140625,8108413
2025-05-07,107.36658477783203,109.62000274658203,109.9000015258789,104.5,104.5,8938619
2025-05-08,108.87493133544922,111.16000366210938,115.9000015258789,108.80000305175781,109.58999633789062,23759671
2025-05-09,113.41954803466797,115.80000305175781,116.4000015258789,109.0,109.75,30390201
2025-05-12,114.73199462890625,117.13999938964844,120.0,116.5999984741211,118.25,16333436
2025-05-13,120.61845397949219,123.1500015258789,123.61000061035156,115.91999816894531,117.58999633789062,22647523
2025-05-14,121.36283111572266,123.91000366210938,125.69000244140625,123.19999694824219,125.5,16535450
2025-05-15,124.32074737548828,126.93000030517578,128.39999389648438,123.8499984741211,124.19999694824219,18031199
2025-05-16,127.0044174194336,129.6699981689453,129.99000549316406,125.87999725341797,127.44999694824219,10505732
2025-05-19,125.88785552978516,128.52999877929688,131.6999969482422,127.20999908447266,130.0,12184781
2025-05-20,120.38338470458984,122.91000366210938,129.6999969482422,122.43000030517578,128.99000549316406,16011404
2025-05-21,121.49995422363281,124.05000305175781,125.3499984741211,122.52999877929688,123.86000061035156,7143410
2025-05-22,124.67334747314453,127.29000091552734,127.6500015258789,124.05000305175781,124.05000305175781,9779862
2025-05-23,125.46670532226562,128.10000610351562,129.3000030517578,126.0,127.29000091552734,7624052
2025-05-26,124.93779754638672,127.55999755859375,128.69000244140625,126.41999816894531,128.10000610351562,5515941
2025-05-27,124.11506652832031,126.72000122070312,129.5,126.30000305175781,127.55999755859375,5932949
2025-05-28,125.72135162353516,128.36000061035156,128.74000549316406,126.26000213623047,127.23999786376953,4769860
2025-05-29,125.47649383544922,128.11000061035156,129.25,126.9000015258789,128.36000061035156,4377355
2025-05-30,127.73900604248047,130.4199981689453,131.39999389648438,126.13999938964844,128.0,7653423
2025-06-02,125.31977844238281,127.94999694824219,131.27999877929688,127.5,130.7899932861328,7971944
2025-06-03,127.90550994873047,130.58999633789062,131.6999969482422,128.10000610351562,128.75,9978203
2025-06-04,125.33937072753906,127.97000122070312,131.5,127.44999694824219,131.5,5140919
2025-06-05,125.11409759521484,127.73999786376953,130.08999633789062,127.16999816894531,128.3699951171875,5904099
2025-06-06,123.98773193359375,126.58999633789062,128.75999450683594,126.08999633789062,128.0,5354896
2025-06-09,124.80067443847656,127.41999816894531,128.94000244140625,126.55000305175781,127.30999755859375,5819841
2025-06-10,128.35606384277344,131.0500030517578,135.55999755859375,129.10000610351562,129.10000610351562,34541089
2025-06-11,129.82522583007812,132.5500030517578,134.2899932861328,130.8300018310547,131.5500030517578,12129308
2025-06-12,131.77430725097656,134.5399932861328,138.39999389648438,133.3000030517578,134.14999389648438,29831396
2025-06-13,134.48736572265625,137.30999755859375,138.1999969482422,131.25999450683594,132.3000030517578,22960756
2025-06-16,135.07504272460938,137.91000366210938,140.9499969482422,136.00999450683594,138.5,21038993
2025-06-17,134.38943481445312,137.2100067138672,143.3000030517578,136.25999450683594,140.89999389648438,49586411
2025-06-18,131.0397186279297,133.7899932861328,138.30999755859375,132.97000122070312,137.88999938964844,10524157
2025-06-19,124.96717834472656,127.58999633789062,134.83999633789062,126.0999984741211,133.10000610351562,15756740
2025-06-20,130.34432983398438,133.0800018310547,134.8800048828125,127.30000305175781,127.3499984741211,14756339
2025-06-23,146.58349609375,149.66000366210938,151.44000244140625,132.00999450683594,132.5,163874057
2025-06-24,140.62847900390625,143.5800018310547,150.64999389648438,143.07000732421875,149.8000030517578,35166588
2025-06-25,143.4003143310547,146.41000366210938,147.2899932861328,143.1300048828125,144.49000549316406,21359854
2025-06-26,140.8145751953125,143.77000427246094,147.35000610351562,142.99000549316406,147.0,9391938
2025-06-27,141.3728485107422,144.33999633789062,146.27999877929688,143.16000366210938,144.0,14912207
2025-06-30,143.24359130859375,146.25,147.8800048828125,144.0,144.69000244140625,15384747
2025-07-01,139.0711669921875,141.99000549316406,146.7899932861328,141.3000030517578,146.5,10751105
2025-07-02,138.11129760742188,141.00999450683594,143.47000122070312,139.8000030517578,143.0,11566844
2025-07-03,140.9810791015625,143.94000244140625,144.83999633789062,140.05999755859375,141.69000244140625,13134714
2025-07-04,144.35037231445312,147.3800048828125,151.6999969482422,144.00999450683594,144.89999389648438,43378886
2025-07-07,141.95071411132812,144.92999267578125,147.42999267578125,143.80999755859375,147.10000610351562,13048922
2025-07-08,142.84201049804688,145.83999633789062,147.24000549316406,141.1999969482422,144.9499969482422,15124630
2025-07-09,138.87527465820312,141.7899932861328,146.42999267578125,141.1999969482422,145.6999969482422,16496692
2025-07-10,138.98300170898438,141.89999389648438,143.1999969482422,138.6999969482422,142.10000610351562,15954687
2025-07-11,134.53634643554688,137.36000061035156,139.10000610351562,133.10000610351562,134.80999755859375,30004805
2025-07-14,140.02122497558594,142.9600067138672,145.0,136.1999969482422,136.91000366210938,31345967
2025-07-15,140.27587890625,143.22000122070312,146.99000549316406,142.8800048828125,144.1199951171875,15545390
2025-07-16,141.19656372070312,144.16000366210938,145.52000427246094,142.67999267578125,143.25,13221980
2025-07-17,139.41397094726562,142.33999633789062,145.75,141.89999389648438,144.14999389648438,8549330
2025-07-18,138.6696014404297,141.5800018310547,144.0500030517578,141.11000061035156,142.8000030517578,7607686
2025-07-21,138.9242401123047,141.83999633789062,143.6999969482422,140.8000030517578,142.00999450683594,9054901
2025-07-22,131.02993774414062,133.77999877929688,143.89999389648438,132.9499969482422,142.1999969482422,19964817
2025-07-23,125.97599792480469,128.6199951171875,135.52999877929688,127.91999816894531,133.60000610351562,21441971
2025-07-24,126.72039031982422,129.3800048828125,131.1999969482422,127.2300033569336,129.5,11741850
2025-07-25,121.15714263916016,123.69999694824219,129.8800048828125,123.20999908447266,129.85000610351562,12586942
2025-07-28,116.16197967529297,118.5999984741211,123.5,118.26000213623047,123.5,12247300
2025-07-29,116.26972198486328,118.70999908447266,120.22000122070312,116.69999694824219,118.98999786376953,12255861
2025-07-30,114.2618637084961,116.66000366210938,119.36000061035156,116.0999984741211,119.0,11722373
2025-07-31,115.76041412353516,118.19000244140625,119.73999786376953,115.12000274658203,116.0,12407153
2025-08-01,113.9288558959961,116.31999969482422,118.95999908447266,116.0,118.38999938964844,5230949
2025-08-04,116.74964904785156,119.19999694824219,121.68000030517578,115.8499984741211,116.88999938964844,8606492
2025-08-05,114.32063293457031,116.72000122070312,119.62999725341797,116.5,119.19999694824219,6186004
2025-08-06,110.0208740234375,112.33000183105469,118.19999694824219,112.0,117.1500015258789,13765201
2025-08-07,112.3127670288086,114.66999816894531,114.98999786376953,112.0999984741211,112.4000015258789,9419721
2025-08-08,110.47142028808594,112.79000091552734,115.08999633789062,112.0,115.0,7303584
2025-08-11,110.81422424316406,113.13999938964844,113.97000122070312,111.5999984741211,113.44000244140625,9336592
2025-08-12,110.95134735107422,113.27999877929688,115.79000091552734,112.80000305175781,113.0,5990433
2025-08-13,114.45775604248047,116.86000061035156,118.3499984741211,113.19999694824219,113.8499984741211,10856652
2025-08-14,113.86029052734375,116.25,117.22000122070312,115.5199966430664,117.05999755859375,4820467
2025-08-18,113.75255584716797,116.13999938964844,118.75,115.8499984741211,117.4000015258789,8938937
2025-08-19,115.56452178955078,117.98999786376953,118.47000122070312,116.19999694824219,116.56999969482422,6379189
2025-08-20,115.18254089355469,117.5999984741211,119.19000244140625,117.26000213623047,118.0,4447063
2025-08-21,114.7026138305664,117.11000061035156,118.9000015258789,116.91000366210938,117.61000061035156,8729215
2025-08-22,121.03961181640625,123.58000183105469,124.13999938964844,117.05000305175781,117.0999984741211,42581254
2025-08-25,117.88580322265625,120.36000061035156,123.58999633789062,120.05000305175781,123.58000183105469,6866543
2025-08-26,115.79959106445312,118.2300033569336,120.79000091552734,117.4000015258789,120.0999984741211,7159088
2025-08-28,115.77999877929688,118.20999908447266,119.94999694824219,117.2300033569336,118.23999786376953,4935382
2025-08-29,116.04000091552734,116.04000091552734,119.77999877929688,115.70999908447266,117.0,9971109
2025-09-01,113.95999908447266,113.95999908447266,117.37999725341797,113.80999755859375,116.62000274658203,11949988
2025-09-02,115.31999969482422,115.31999969482422,116.73999786376953,114.16000366210938,114.30000305175781,5066937
2025-09-03,116.27999877929688,116.27999877929688,117.30999755859375,115.37999725341797,115.75,5610270
2025-09-04,114.70999908447266,114.70999908447266,117.9000015258789,114.33000183105469,117.4000015258789,5811631
2025-09-05,115.9000015258789,115.9000015258789,116.69999694824219,114.55999755859375,115.38999938964844,5174953
2025-09-08,116.08999633789062,116.08999633789062,116.9000015258789,115.62999725341797,116.58000183105469,2529138
2025-09-09,115.05999755859375,115.05999755859375,116.69000244140625,114.75,116.23999786376953,3455424
2025-09-10,114.3499984741211,114.3499984741211,117.18000030517578,113.0999984741211,115.69000244140625,10643164
2025-09-11,116.68000030517578,116.68000030517578,119.19999694824219,114.5,114.58000183105469,10440347
2025-09-12,116.30000305175781,116.30000305175781,117.4000015258789,115.48999786376953,116.98999786376953,6964514
2025-09-15,115.1500015258789,115.1500015258789,117.29000091552734,114.94999694824219,116.5,5869814
2025-09-16,115.48999786376953,115.48999786376953,116.97000122070312,115.0999984741211,115.6500015258789,5121518
2025-09-17,116.12000274658203,116.12000274658203,116.68000030517578,115.61000061035156,116.04000091552734,4348578
2025-09-18,115.63999938964844,115.63999938964844,116.95999908447266,115.19999694824219,116.56999969482422,3902720
2025-09-19,116.44999694824219,116.44999694824219,118.94999694824219,115.52999877929688,116.08999633789062,16560382
2025-09-22,119.91000366210938,119.91000366210938,121.80000305175781,116.44999694824219,116.44999694824219,14790652
2025-09-23,118.13999938964844,118.13999938964844,120.37999725341797,117.5999984741211,120.0,4470978
2025-09-24,116.08999633789062,116.08999633789062,118.37999725341797,115.80000305175781,117.93000030517578,4115775
2025-09-25,114.80999755859375,114.80999755859375,116.69000244140625,114.51000213623047,116.0999984741211,4032040
2025-09-26,112.58999633789062,112.58999633789062,115.37000274658203,112.22000122070312,114.80000305175781,7956971
2025-09-29,112.66999816894531,112.66999816894531,114.58999633789062,111.80000305175781,112.98999786376953,9346752
2025-09-30,112.37000274658203,112.37000274658203,113.36000061035156,111.93000030517578,112.76000213623047,6368511
2025-10-01,114.20999908447266,114.20999908447266,114.9800033569336,112.56999969482422,112.56999969482422,7496868
2025-10-03,113.9000015258789,113.9000015258789,115.06999969482422,112.62999725341797,114.48999786376953,6353842
2025-10-06,112.8499984741211,112.8499984741211,114.66999816894531,112.51000213623047,114.08999633789062,4576360
2025-10-07,112.38999938964844,112.38999938964844,113.58999633789062,111.83000183105469,113.08999633789062,6424767
2025-10-08,109.1500015258789,109.1500015258789,113.48999786376953,108.80000305175781,112.61000061035156,8005179
2025-10-09,109.8499984741211,109.8499984741211,110.79000091552734,109.36000061035156,110.0,6584549
2025-10-10,111.41999816894531,111.41999816894531,113.3499984741211,109.4000015258789,110.08999633789062,15127545
2025-10-13,110.55000305175781,110.55000305175781,111.80999755859375,110.0999984741211,111.58999633789062,3382586
2025-10-14,109.16000366210938,109.16000366210938,111.29000091552734,108.6500015258789,111.0,5028241
2025-10-15,109.91999816894531,109.91999816894531,110.48999786376953,108.20999908447266,109.5999984741211,6169897
2025-10-16,109.30999755859375,109.30999755859375,111.56999969482422,108.0199966430664,110.4000015258789,7326792
2025-10-17,105.37000274658203,105.37000274658203,108.0,104.55000305175781,108.0,15091842
2025-10-20,103.94000244140625,103.94000244140625,105.87999725341797,103.54000091552734,105.52999877929688,8468234
2025-10-21,104.51000213623047,104.51000213623047,105.48999786376953,103.94000244140625,104.69000244140625,1635887
2025-10-23,105.7300033569336,105.7300033569336,106.70999908447266,104.61000061035156,104.98999786376953,7211771
2025-10-24,104.7699966430664,104.7699966430664,106.45999908447266,104.41999816894531,105.7300033569336,7128570
2025-10-27,103.13999938964844,103.13999938964844,105.37000274658203,103.0,104.7699966430664,5677296
2025-10-28,102.83999633789062,102.83999633789062,103.7300033569336,102.61000061035156,103.31999969482422,6881885
2025-10-29,103.83000183105469,103.83000183105469,105.0999984741211,102.0999984741211,103.0,9480407
2025-10-30,101.9000015258789,101.9000015258789,104.58000183105469,101.80000305175781,103.83000183105469,8749059
2025-10-31,100.58000183105469,100.58000183105469,102.19000244140625,100.0,101.98999786376953,6432833
2025-11-03,100.58999633789062,100.58999633789062,101.58999633789062,100.30999755859375,100.69000244140625,5363997
2025-11-04,101.94999694824219,101.94999694824219,102.87999725341797,100.80000305175781,100.80000305175781,5199636
2025-11-06,99.80999755859375,99.80999755859375,102.0,99.5,101.9000015258789,3954189
2025-11-07,98.80000305175781,98.80000305175781,99.8499984741211,98.05000305175781,99.62999725341797,5748337
2025-11-10,97.58000183105469,97.58000183105469,99.76000213623047,97.41000366210938,99.0,4302033
2025-11-11,98.77999877929688,98.77999877929688,99.27999877929688,96.0199966430664,97.22000122070312,6435893
2025-11-12,103.41000366210938,103.41000366210938,104.55000305175781,98.73999786376953,98.8499984741211,14723732
2025-11-13,100.13999938964844,100.13999938964844,103.19999694824219,100.0,103.0999984741211,6888427
2025-11-14,100.4800033569336,100.4800033569336,101.5,99.80000305175781,100.19999694824219,6003220
2025-11-17,100.08999633789062,100.08999633789062,101.87000274658203,99.9000015258789,100.5199966430664,5042357
2025-11-18,99.63999938964844,99.63999938964844,100.19000244140625,99.27999877929688,100.08999633789062,3144486
2025-11-19,99.01000213623047,99.01000213623047,99.68000030517578,98.5,99.5999984741211,4328277
2025-11-20,98.37000274658203,98.37000274658203,99.5,98.19999694824219,99.08000183105469,3311415
2025-11-21,98.05999755859375,98.05999755859375,98.58000183105469,97.9000015258789,98.44999694824219,3435709
2025-11-24,98.25,98.25,99.44999694824219,97.0,98.05999755859375,6259026
2025-11-25,97.01000213623047,97.01000213623047,98.25,96.83999633789062,98.25,3433086
2025-11-26,97.83000183105469,97.83000183105469,98.0999984741211,97.30000305175781,97.3499984741211,4334251
2025-11-27,98.08999633789062,98.08999633789062,99.19999694824219,97.6500015258789,97.94999694824219,3858340
2025-11-28,101.47000122070312,101.47000122070312,104.5999984741211,97.3499984741211,98.19999694824219,26499011
2025-12-01,100.12000274658203,100.12000274658203,101.87999725341797,99.69999694824219,101.80000305175781,6839288
2025-12-02,97.8499984741211,97.8499984741211,100.30000305175781,96.9000015258789,99.55999755859375,5994154
2025-12-03,99.73999786376953,99.73999786376953,99.98999786376953,96.9000015258789,97.37000274658203,7467753
2025-12-04,97.83999633789062,97.83999633789062,99.97000122070312,97.5,99.5,3815282
2025-12-05,97.5,97.5,98.30000305175781,96.95999908447266,97.83999633789062,4089223
2025-12-08,93.66999816894531,93.66999816894531,98.38999938964844,93.33000183105469,97.58000183105469,7345939
2025-12-09,92.7300033569336,92.7300033569336,94.08000183105469,91.63999938964844,93.83999633789062,7585367
2025-12-10,93.36000061035156,93.36000061035156,95.22000122070312,92.7300033569336,92.9800033569336,5453197
2025-12-11,93.70999908447266,93.70999908447266,94.63999938964844,92.95999908447266,93.9000015258789,4094140
2025-12-12,94.16999816894531,94.16999816894531,95.44000244140625,93.69999694824219,94.0,5382146
2025-12-15,93.80999755859375,93.80999755859375,95.06999969482422,93.48999786376953,94.25,4780282
2025-12-16,92.7300033569336,92.7300033569336,94.25,92.5,93.80000305175781,4981500
2025-12-17,92.58999633789062,92.58999633789062,94.19999694824219,92.41000366210938,92.9000015258789,6563617
2025-12-18,90.4800033569336,90.4800033569336,93.18000030517578,89.81999969482422,92.8499984741211,9312385
2025-12-19,90.52999877929688,90.52999877929688,92.3499984741211,90.26000213623047,90.9800033569336,9262270
2025-12-22,91.91999816894531,91.91999816894531,93.16999816894531,91.12000274658203,91.18000030517578,7192902
2025-12-23,91.86000061035156,91.86000061035156,92.58999633789062,91.4000015258789,92.0999984741211,5468149
2025-12-24,91.80999755859375,91.80999755859375,93.62999725341797,91.66000366210938,92.0,8806313
2025-12-26,91.20999908447266,91.20999908447266,92.63999938964844,91.05000305175781,91.80999755859375,5028083
2025-12-29,90.73999786376953,90.73999786376953,91.87999725341797,90.30000305175781,91.5,4260529
2025-12-30,89.68000030517578,89.68000030517578,91.19999694824219,89.5199966430664,90.80000305175781,6796925
2025-12-31,89.95999908447266,89.95999908447266,90.69999694824219,89.80999755859375,89.9800033569336,5220393
2026-01-01,90.4800033569336,90.4800033569336,93.56999969482422,90.0,90.0,12575298
2026-01-02,91.12000274658203,91.12000274658203,91.30000305175781,90.22000122070312,90.69999694824219,7753613
2026-01-05,91.18000030517578,91.18000030517578,93.37999725341797,90.72000122070312,91.5,7224118
2026-01-06,91.63999938964844,91.63999938964844,92.0999984741211,90.91000366210938,91.30000305175781,6793472
2026-01-07,92.12000274658203,92.12000274658203,92.5999984741211,90.9000015258789,91.66000366210938,6725227
2026-01-08,90.58999633789062,90.58999633789062,92.77999877929688,90.22000122070312,92.25,5866176
2026-01-09,91.01000213623047,91.01000213623047,91.4000015258789,89.68000030517578,90.5999984741211,6671342
2026-01-12,89.93000030517578,89.93000030517578,91.11000061035156,88.72000122070312,91.0999984741211,7319819
2026-01-13,89.12999725341797,89.12999725341797,90.69000244140625,89.0,90.0,4630511
2026-01-14,90.29000091552734,90.29000091552734,90.87000274658203,89.18000030517578,89.18000030517578,3977563
2026-01-15,90.29000091552734,90.29000091552734,90.29000091552734,90.29000091552734,90.29000091552734,0
2026-01-16,89.5,89.5,90.66999816894531,89.30000305175781,90.29000091552734,3476581
2026-01-19,88.12000274658203,88.12000274658203,89.44000244140625,87.87999725341797,89.33000183105469,5135585
2026-01-20,83.83999633789062,83.83999633789062,88.1500015258789,83.31999969482422,88.0,9097728
2026-01-21,81.56999969482422,81.56999969482422,84.0,81.0,84.0,13061674
2026-01-22,85.06999969482422,85.06999969482422,86.3499984741211,82.73999786376953,82.73999786376953,13538686
2026-01-23,81.38999938964844,81.38999938964844,85.25,80.98999786376953,85.25,10783093
2026-01-27,79.29000091552734,79.29000091552734,81.97000122070312,78.4000015258789,81.66000366210938,9940017
2026-01-28,84.06999969482422,84.06999969482422,85.0,79.37000274658203,79.68000030517578,9330106
2026-01-29,82.55000305175781,82.55000305175781,84.41000366210938,81.77999877929688,83.9800033569336,5355226
2026-01-30,84.37999725341797,84.37999725341797,84.94999694824219,81.25,82.13999938964844,8612867
2026-02-02,81.16000366210938,81.16000366210938,82.69999694824219,79.5,81.36000061035156,7768187
2026-02-03,82.54000091552734,82.54000091552734,84.5,82.05999755859375,84.0,6995042
2026-02-04,84.80999755859375,84.80999755859375,85.4000015258789,81.75,82.48999786376953,9963281
2026-02-05,85.95999908447266,85.95999908447266,86.94999694824219,84.4000015258789,84.80999755859375,7481859
2026-02-06,89.37000274658203,89.37000274658203,90.0,85.55000305175781,86.0,13133948
2026-02-09,92.70999908447266,92.70999908447266,93.02999877929688,89.58999633789062,89.66000366210938,11068236
2026-02-10,93.6500015258789,93.6500015258789,94.5,92.0999984741211,92.70999908447266,7560819
2026-02-11,92.8499984741211,92.8499984741211,94.0,92.0999984741211,93.68000030517578,4330895
2026-02-12,93.72000122070312,93.72000122070312,94.63999938964844,91.56999969482422,92.8499984741211,9877993
2026-02-13,96.19999694824219,96.19999694824219,99.0999984741211,92.3499984741211,93.0,31429607
2026-02-16,94.7300033569336,94.7300033569336,98.81999969482422,94.19999694824219,96.19999694824219,6532538
2026-02-17,94.86000061035156,94.86000061035156,96.94000244140625,93.63999938964844,94.2300033569336,9892587
2026-02-18,94.7300033569336,94.7300033569336,95.54000091552734,93.91999816894531,94.86000061035156,3535326
2026-02-19,92.69999694824219,92.69999694824219,95.05000305175781,91.80999755859375,95.0,3474831
2026-02-20,90.69999694824219,90.69999694824219,93.29000091552734,90.0999984741211,91.75,8588086
2026-02-23,90.76000213623047,90.76000213623047,91.19999694824219,90.0999984741211,90.69999694824219,3432505
2026-02-24,88.04000091552734,88.04000091552734,91.05000305175781,87.47000122070312,90.94999694824219,4923322
2026-02-25,88.37999725341797,88.37999725341797,89.62000274658203,88.05000305175781,88.47000122070312,3416912
2026-02-26,87.4000015258789,87.4000015258789,88.44000244140625,87.08000183105469,88.37999725341797,3560107
2026-02-27,87.44999694824219,87.44999694824219,88.0,86.22000122070312,87.58999633789062,8404473
2026-03-02,84.19000244140625,84.19000244140625,86.19000244140625,83.51000213623047,85.22000122070312,6769406
2026-03-04,81.87999725341797,81.87999725341797,83.5,81.4000015258789,82.51000213623047,5303716
2026-03-05,82.38999938964844,82.38999938964844,83.58999633789062,80.80000305175781,82.01000213623047,6453805
2026-03-06,81.80999755859375,81.80999755859375,82.69000244140625,81.51000213623047,82.30000305175781,6607087
2026-03-09,80.05000305175781,80.05000305175781,81.5999984741211,78.5,79.0,7446207
2026-03-10,80.4000015258789,80.4000015258789,81.88999938964844,79.55000305175781,81.0,6037958
2026-03-11,80.4800033569336,80.4800033569336,83.87999725341797,80.22000122070312,80.4000015258789,11058224
2026-03-12,82.0199966430664,82.0199966430664,82.9000015258789,78.62000274658203,80.4800033569336,12516183
2026-03-13,78.05999755859375,78.05999755859375,82.0,77.5999984741211,82.0,8864905
2026-03-16,75.38999938964844,75.38999938964844,78.44999694824219,74.62999725341797,78.05999755859375,10377798
2026-03-17,75.30000305175781,75.30000305175781,76.27999877929688,74.63999938964844,75.8499984741211,7587081
2026-03-18,76.87999725341797,76.87999725341797,77.48999786376953,74.8499984741211,75.5,10632904
2026-03-19,73.94000244140625,73.94000244140625,75.94999694824219,73.51000213623047,75.88999938964844,6387905
2026-03-20,72.77999877929688,72.77999877929688,75.54000091552734,71.61000061035156,74.5,26483328
2026-03-23,68.38999938964844,68.38999938964844,71.98999786376953,68.0,71.98999786376953,15662966
2026-03-24,71.51000213623047,71.51000213623047,72.80000305175781,69.0,69.27999877929688,15346374
2026-03-25,75.95999908447266,75.95999908447266,77.27999877929688,71.72000122070312,72.01000213623047,27827877
2026-03-27,73.69000244140625,73.69000244140625,76.5,72.8499984741211,75.0,18597045
2026-03-30,72.13999938964844,72.13999938964844,76.69000244140625,71.16000366210938,72.0,18130263
2026-04-01,76.06999969482422,76.06999969482422,76.8499984741211,73.80000305175781,74.0,7477556
2026-04-02,74.12999725341797,74.12999725341797,74.6500015258789,72.37999725341797,74.23999786376953,9198767
2026-04-06,73.7300033569336,73.7300033569336,74.6500015258789,72.0999984741211,74.44999694824219,9489319
2026-04-07,73.56999969482422,73.56999969482422,74.73999786376953,73.08999633789062,73.69000244140625,7438911
2026-04-08,78.79000091552734,78.79000091552734,80.19000244140625,75.22000122070312,76.61000061035156,35920241
2026-04-09,79.19999694824219,79.19999694824219,82.19999694824219,78.0999984741211,79.0,19845981
2026-04-10,81.94000244140625,81.94000244140625,84.0,79.4000015258789,79.69999694824219,22740187
2026-04-13,79.88999938964844,79.88999938964844,81.30999755859375,78.36000061035156,79.81999969482422,14374718
2026-04-15,82.72000122070312,82.72000122070312,83.80000305175781,81.30000305175781,81.5999984741211,17756007
2026-04-16,80.19999694824219,80.19999694824219,84.44000244140625,79.16000366210938,83.55000305175781,32966412
2026-04-17,81.04000091552734,81.04000091552734,81.86000061035156,79.95999908447266,80.25,17454192
2026-04-20,87.5999984741211,87.5999984741211,89.19000244140625,80.3499984741211,81.30000305175781,71633339
2026-04-21,86.76000213623047,86.76000213623047,89.08999633789062,86.05999755859375,87.45999908447266,21715130
2026-04-22,87.58000183105469,87.58000183105469,88.69000244140625,86.1500015258789,86.4000015258789,14807336
2026-04-23,91.19000244140625,91.19000244140625,93.19999694824219,86.83999633789062,87.5,52256845
2026-04-24,88.0999984741211,88.0999984741211,92.13999938964844,86.63999938964844,91.0,14798633
2026-04-27,91.43000030517578,91.43000030517578,92.4000015258789,88.0999984741211,88.0999984741211,18890355
