Date,Adj Close,Close,High,Low,Open,Volume
2025-01-21,1407.545166015625,1423.1500244140625,1503.2332763671875,1393.300048828125,1496.066650390625,121101
2025-01-22,1395.973388671875,1411.449951171875,1421.13330078125,1380.4666748046875,1413.3333740234375,175851
2025-01-23,1428.3148193359375,1444.1500244140625,1487.5,1411.6666259765625,1411.6666259765625,105054
2025-01-24,1432.8974609375,1448.7833251953125,1513.3333740234375,1428.800048828125,1435.0,209607
2025-01-27,1432.716064453125,1448.5999755859375,1461.6666259765625,1412.066650390625,1448.6666259765625,109704
2025-01-28,1439.425048828125,1455.38330078125,1480.9832763671875,1370.816650390625,1460.3499755859375,191046
2025-01-29,1482.6788330078125,1499.11669921875,1503.3333740234375,1454.0999755859375,1456.6666259765625,101811
2025-01-30,1481.8382568359375,1498.2667236328125,1527.1500244140625,1482.050048828125,1499.9832763671875,68778
2025-01-31,1489.2889404296875,1505.800048828125,1522.6666259765625,1467.0,1498.2667236328125,93468
2025-02-01,1643.3145751953125,1661.5333251953125,1738.3333740234375,1483.3333740234375,1505.800048828125,1464687
2025-02-03,1592.610107421875,1610.2667236328125,1753.6666259765625,1593.3333740234375,1628.300048828125,1036302
2025-02-04,1557.515869140625,1574.7833251953125,1650.0,1560.3333740234375,1650.0,240492
2025-02-05,1536.54833984375,1553.5833740234375,1583.316650390625,1531.3333740234375,1575.0,280128
2025-02-06,1516.3389892578125,1533.1500244140625,1584.0,1507.449951171875,1557.0,217074
2025-02-07,1803.48876953125,1823.4832763671875,1839.7667236328125,1545.0,1575.0999755859375,5874288
2025-02-10,1839.9183349609375,1860.316650390625,1896.2833251953125,1723.88330078125,1806.6666259765625,2790456
2025-02-11,1689.9146728515625,1708.6500244140625,1836.1500244140625,1650.86669921875,1813.5,1577880
2025-02-12,1801.0328369140625,1821.0,1861.949951171875,1611.8499755859375,1695.050048828125,3401946
2025-02-13,1648.2598876953125,1666.5333251953125,1818.0,1639.6666259765625,1818.0,1852623
2025-02-14,1977.9051513671875,1999.8333740234375,1999.8333740234375,1756.0,1833.316650390625,8865837
2025-02-17,2320.276123046875,2346.0,2389.63330078125,1851.75,1950.0,9178827
2025-02-18,2255.9228515625,2280.933349609375,2580.60009765625,2177.550048828125,2280.466552734375,9313689
2025-02-19,2162.442626953125,2186.416748046875,2375.0,2150.0166015625,2280.0,3059466
2025-02-20,1967.0587158203125,1988.86669921875,2192.666748046875,1967.7833251953125,2150.0,2047962
2025-02-21,1907.63427734375,1928.7833251953125,2098.25,1885.7667236328125,1996.3333740234375,4392390
2025-02-24,1841.6160888671875,1862.0333251953125,1981.5999755859375,1797.2667236328125,1926.6666259765625,4164708
2025-02-25,1863.4078369140625,1884.066650390625,1955.13330078125,1862.0,1873.3499755859375,1428822
2025-02-27,1770.2738037109375,1789.9000244140625,1920.0,1789.86669921875,1908.3333740234375,480930
2025-02-28,1710.832763671875,1729.800048828125,1786.6666259765625,1705.5167236328125,1766.6666259765625,429507
2025-03-03,1681.31005859375,1699.949951171875,1771.4832763671875,1650.800048828125,1733.3333740234375,452415
2025-03-04,1689.9310302734375,1708.6666259765625,1763.566650390625,1659.4166259765625,1666.6666259765625,524265
2025-03-05,1701.337890625,1720.199951171875,1731.63330078125,1686.7667236328125,1731.63330078125,271368
2025-03-06,1786.39501953125,1806.199951171875,1806.199951171875,1727.066650390625,1748.6500244140625,421338
2025-03-07,1755.982177734375,1775.449951171875,1846.0833740234375,1767.9166259765625,1826.6666259765625,347748
2025-03-10,1684.359619140625,1703.0333251953125,1795.6666259765625,1691.3333740234375,1781.6666259765625,200337
2025-03-11,1723.0308837890625,1742.13330078125,1763.6500244140625,1666.6666259765625,1671.61669921875,265965
2025-03-12,1792.27978515625,1812.1500244140625,1826.316650390625,1743.0167236328125,1758.3333740234375,368076
2025-03-13,1881.8863525390625,1902.75,1902.75,1798.5333251953125,1828.3333740234375,425487
2025-03-17,1961.3389892578125,1983.0833740234375,1997.4166259765625,1858.449951171875,1893.3333740234375,618660
2025-03-18,1961.3389892578125,1983.0833740234375,1983.0833740234375,1983.0833740234375,1983.0833740234375,0
2025-03-19,2007.26318359375,2029.5167236328125,2083.316650390625,1987.2667236328125,2074.666748046875,543621
2025-03-20,2022.7744140625,2045.199951171875,2076.63330078125,2016.683349609375,2033.3333740234375,219465
2025-03-21,2063.423828125,2086.300048828125,2098.333251953125,2026.683349609375,2051.666748046875,428205
2025-03-24,2081.60546875,2104.683349609375,2133.333251953125,2077.61669921875,2100.5,168981
2025-03-25,2054.09375,2076.86669921875,2138.316650390625,2066.666748046875,2100.0,162342
2025-03-26,2029.8790283203125,2052.38330078125,2106.0,2047.066650390625,2073.333251953125,100776
2025-03-27,2131.370361328125,2155.0,2155.0,2027.0,2033.3333740234375,247704
2025-03-28,2231.658447265625,2256.39990234375,2262.75,2155.0,2155.0,305976
2025-04-01,2343.238037109375,2369.216552734375,2369.216552734375,2258.2333984375,2258.2333984375,435408
2025-04-02,2364.94775390625,2391.166748046875,2406.666748046875,2250.7666015625,2399.916748046875,413727
2025-04-03,2317.95166015625,2343.64990234375,2433.14990234375,2325.35009765625,2360.0,166689
2025-04-04,2202.05322265625,2226.466552734375,2333.283447265625,2226.466552734375,2304.14990234375,164238
2025-04-07,2091.957275390625,2115.14990234375,2180.0,2115.14990234375,2115.14990234375,110442
2025-04-08,2196.547607421875,2220.89990234375,2220.89990234375,2149.64990234375,2150.11669921875,223161
2025-04-09,2281.88525390625,2307.183349609375,2331.933349609375,2271.933349609375,2293.333251953125,329130
2025-04-11,2319.9794921875,2345.699951171875,2400.0,2320.333251953125,2396.0,144489
2025-04-15,2410.60791015625,2437.333251953125,2461.166748046875,2359.166748046875,2416.5,240675
2025-04-16,2421.322509765625,2448.166748046875,2466.666748046875,2413.5,2461.0,147249
2025-04-17,2516.27001953125,2544.166748046875,2570.0,2424.666748046875,2448.166748046875,332550
2025-04-21,2493.851806640625,2521.5,2564.0,2440.0,2561.5,254343
2025-04-22,2487.258056640625,2514.833251953125,2593.333251953125,2490.5,2528.333251953125,245952
2025-04-23,2611.547119140625,2640.5,2640.5,2522.5,2533.0,381081
2025-04-24,2711.6044921875,2741.666748046875,2772.5,2650.333251953125,2683.333251953125,511923
2025-04-25,2644.18505859375,2673.5,2746.333251953125,2613.666748046875,2741.666748046875,274842
2025-04-28,2678.96630859375,2708.666748046875,2746.666748046875,2650.166748046875,2665.666748046875,158535
2025-04-29,2703.03271484375,2733.0,2766.333251953125,2703.333251953125,2726.0,126756
2025-04-30,2675.669189453125,2705.333251953125,2798.333251953125,2675.166748046875,2733.0,209730
2025-05-02,2767.6494140625,2798.333251953125,2809.333251953125,2717.5,2733.333251953125,221979
2025-05-05,2903.312255859375,2935.5,2935.5,2786.166748046875,2817.0,297498
2025-05-06,2853.036376953125,2884.666748046875,2996.333251953125,2850.0,2996.0,257244
2025-05-07,2779.1884765625,2810.0,2884.666748046875,2751.666748046875,2838.0,250332
2025-05-08,2720.3408203125,2750.5,2848.5,2712.0,2806.833251953125,172893
2025-05-09,2701.219482421875,2731.166748046875,2741.666748046875,2617.166748046875,2666.666748046875,241623
2025-05-12,2836.222900390625,2867.666748046875,2867.666748046875,2814.666748046875,2841.333251953125,207621
2025-05-13,2964.962158203125,2997.833251953125,3011.0,2886.666748046875,2888.833251953125,304662
2025-05-14,2956.2255859375,2989.0,3045.666748046875,2900.0,3020.0,311973
2025-05-15,3025.4580078125,3059.0,3082.666748046875,2988.166748046875,3000.0,256671
2025-05-16,2874.300537109375,2906.166748046875,3080.0,2906.166748046875,3073.666748046875,369468
2025-05-19,2768.30908203125,2799.0,2896.0,2761.0,2896.0,354468
2025-05-20,2843.805419921875,2875.333251953125,2930.0,2793.5,2832.333251953125,303858
2025-05-21,2819.73876953125,2851.0,2915.666748046875,2824.5,2896.0,101499
2025-05-22,2744.4072265625,2774.833251953125,2872.833251953125,2740.0,2833.333251953125,100041
2025-05-23,2758.41845703125,2789.0,2822.0,2767.0,2799.333251953125,73908
2025-05-26,2728.74755859375,2759.0,2829.833251953125,2750.333251953125,2789.0,66222
2025-05-27,2702.867919921875,2732.833251953125,2769.166748046875,2723.5,2769.166748046875,65607
2025-05-28,2748.5283203125,2779.0,2812.0,2693.333251953125,2747.166748046875,148323
2025-05-29,2732.538818359375,2762.833251953125,2803.5,2747.333251953125,2796.666748046875,104541
2025-05-30,2869.025634765625,2900.833251953125,2900.833251953125,2740.666748046875,2747.0,279291
2025-06-02,2761.71533203125,2792.333251953125,2966.0,2785.5,2912.5,343497
2025-06-03,2767.814453125,2798.5,2912.333251953125,2780.0,2800.166748046875,384873
2025-06-04,2774.408203125,2805.166748046875,2905.666748046875,2798.666748046875,2823.333251953125,292815
2025-06-05,2709.461181640625,2739.5,2850.0,2735.0,2838.5,206637
2025-06-06,2699.900634765625,2729.833251953125,2768.166748046875,2701.0,2754.833251953125,159411
2025-06-09,2747.20947265625,2777.666748046875,2786.333251953125,2711.333251953125,2749.333251953125,151410
2025-06-10,2730.890380859375,2761.166748046875,2799.5,2745.0,2799.5,83940
2025-06-11,2716.054931640625,2746.166748046875,2791.666748046875,2723.833251953125,2771.833251953125,69648
2025-06-12,2696.43896484375,2726.333251953125,2812.666748046875,2714.333251953125,2749.833251953125,135018
2025-06-13,2751.0009765625,2781.5,2825.333251953125,2672.5,2700.0,258876
2025-06-16,2732.3740234375,2762.666748046875,2809.833251953125,2733.666748046875,2803.333251953125,87696
2025-06-17,2700.724853515625,2730.666748046875,2783.333251953125,2720.0,2783.333251953125,73377
2025-06-18,2688.362060546875,2718.166748046875,2764.0,2701.666748046875,2732.666748046875,75537
2025-06-19,2653.91064453125,2683.333251953125,2745.0,2670.0,2745.0,74220
2025-06-20,2640.393798828125,2669.666748046875,2733.333251953125,2609.0,2676.666748046875,335427
2025-06-23,2631.16259765625,2660.333251953125,2706.333251953125,2638.666748046875,2650.0,135759
2025-06-24,2676.8232421875,2706.5,2720.0,2655.5,2693.666748046875,176496
2025-06-25,2729.736572265625,2760.0,2800.0,2710.0,2724.833251953125,255657
2025-06-26,2835.563232421875,2867.0,2911.333251953125,2760.0,2771.666748046875,586182
2025-06-27,2981.28125,3014.333251953125,3153.666748046875,2870.166748046875,2903.333251953125,2339175
2025-06-30,2959.357666015625,2992.166748046875,3215.166748046875,2913.333251953125,3083.333251953125,2484615
2025-07-01,2922.268798828125,2954.666748046875,3043.333251953125,2943.0,3010.0,458730
2025-07-02,2916.0048828125,2948.333251953125,2989.0,2900.0,2985.333251953125,282918
2025-07-03,2925.73046875,2958.166748046875,3100.0,2937.0,2960.0,896010
2025-07-04,2867.8720703125,2899.666748046875,2991.666748046875,2876.166748046875,2991.666748046875,397077
2025-07-07,2811.33203125,2842.5,2913.333251953125,2822.833251953125,2913.333251953125,225204
2025-07-08,2718.032958984375,2748.166748046875,2863.166748046875,2730.666748046875,2853.333251953125,296562
2025-07-09,2802.76025390625,2833.833251953125,2846.666748046875,2712.833251953125,2753.333251953125,646431
2025-07-10,2814.464111328125,2845.666748046875,2868.5,2820.666748046875,2833.833251953125,222933
2025-07-11,2769.792724609375,2800.5,2863.0,2772.666748046875,2845.666748046875,189390
2025-07-14,2983.918701171875,3017.0,3033.333251953125,2790.833251953125,2816.0,1337481
2025-07-15,3085.7890625,3120.0,3276.0,3008.666748046875,3012.666748046875,3404049
2025-07-16,3072.272216796875,3106.333251953125,3150.0,3067.333251953125,3135.5,487893
2025-07-17,3033.864990234375,3067.5,3166.666748046875,3057.333251953125,3113.333251953125,448680
2025-07-18,3084.3056640625,3118.5,3140.0,3060.833251953125,3074.0,663675
2025-07-21,3029.743896484375,3063.333251953125,3131.666748046875,3048.333251953125,3130.333251953125,233997
2025-07-22,3104.25146484375,3138.666748046875,3198.166748046875,3057.666748046875,3065.0,972405
2025-07-23,3093.701416015625,3128.0,3203.333251953125,3053.0,3151.666748046875,649905
2025-07-24,2903.1474609375,2935.333251953125,3150.666748046875,2925.0,3142.666748046875,710142
2025-07-25,2893.75146484375,2925.833251953125,2951.833251953125,2893.333251953125,2950.0,348084
2025-07-28,2865.3994140625,2897.166748046875,2965.0,2879.833251953125,2925.833251953125,260211
2025-07-29,2948.1484375,2980.833251953125,2998.333251953125,2896.666748046875,2933.333251953125,553104
2025-07-30,3095.844482421875,3130.166748046875,3173.333251953125,2968.0,2999.666748046875,1427196
2025-07-31,3003.5341796875,3036.833251953125,3133.333251953125,3017.166748046875,3120.166748046875,515976
2025-08-01,2893.5869140625,2925.666748046875,3089.333251953125,2916.666748046875,3043.333251953125,477807
2025-08-04,2961.665283203125,2994.5,3050.0,2907.5,2953.333251953125,584925
2025-08-05,3255.40869140625,3291.5,3293.833251953125,3120.5,3150.0,3160527
2025-08-06,3578.493408203125,3618.166748046875,3620.5,3300.0,3306.0,4219971
2025-08-07,3296.288818359375,3332.833251953125,3814.666748046875,3276.833251953125,3706.666748046875,3088227
2025-08-08,3280.134521484375,3316.5,3483.333251953125,3256.666748046875,3368.5,1913733
2025-08-11,3244.19970703125,3280.166748046875,3413.666748046875,3270.333251953125,3411.666748046875,516294
2025-08-12,3174.802490234375,3210.0,3320.0,3188.5,3286.666748046875,525570
2025-08-13,3312.2783203125,3349.0,3388.333251953125,3207.166748046875,3242.333251953125,984291
2025-08-14,3356.94970703125,3394.166748046875,3425.5,3315.833251953125,3373.333251953125,599547
2025-08-18,3181.7255859375,3217.0,3394.0,3179.666748046875,3390.0,1104915
2025-08-19,3232.660888671875,3268.5,3328.333251953125,3225.666748046875,3266.666748046875,841518
2025-08-20,3647.561279296875,3688.0,3816.666748046875,3278.5,3283.5,6988089
2025-08-21,3672.286865234375,3713.0,3821.666748046875,3592.333251953125,3688.0,2794167
2025-08-22,3502.24609375,3522.0,3722.666748046875,3506.833251953125,3689.5,1400091
2025-08-25,3606.988525390625,3627.333251953125,3653.0,3456.666748046875,3532.5,1628409
2025-08-26,3488.490478515625,3508.166748046875,3618.333251953125,3495.0,3616.666748046875,766398
2025-08-28,3511.52685546875,3531.333251953125,3723.166748046875,3468.333251953125,3541.666748046875,2681295
2025-08-29,3647.26123046875,3667.833251953125,3800.0,3508.5,3566.333251953125,4168872
2025-09-01,3503.9033203125,3523.666748046875,3708.333251953125,3500.333251953125,3695.666748046875,1563897
2025-09-02,3334.525390625,3353.333251953125,3587.666748046875,3333.333251953125,3583.333251953125,2186973
2025-09-03,3377.2841796875,3396.333251953125,3473.333251953125,3343.666748046875,3355.0,1731588
2025-09-04,3464.79052734375,3484.333251953125,3576.666748046875,3423.0,3500.0,2379084
2025-09-05,3670.298095703125,3691.0,3725.0,3453.333251953125,3500.0,2952330
2025-09-08,3532.4091796875,3552.333251953125,3691.0,3535.333251953125,3691.0,1025388
2025-09-09,3621.24169921875,3641.666748046875,3664.0,3534.0,3535.666748046875,1054416
2025-09-10,3575.49951171875,3595.666748046875,3696.0,3551.666748046875,3643.333251953125,1345557
2025-09-11,3450.206298828125,3469.666748046875,3666.0,3450.0,3626.666748046875,1212624
2025-09-12,3359.716796875,3378.666748046875,3506.0,3350.0,3498.333251953125,1237647
2025-09-15,3390.542724609375,3409.666748046875,3481.666748046875,3361.333251953125,3433.333251953125,1250814
2025-09-16,3623.561767578125,3644.0,3947.0,3501.0,3501.0,4238853
2025-09-17,3550.97119140625,3571.0,3679.0,3536.0,3674.0,1175162
2025-09-18,3471.419921875,3491.0,3600.0,3471.0,3579.0,659581
2025-09-19,3505.229248046875,3525.0,3554.0,3403.0,3486.0,1603514
2025-09-22,3433.633056640625,3453.0,3544.0,3437.0,3519.0,503039
2025-09-23,3329.221923828125,3348.0,3474.0,3331.0,3470.0,669086
2025-09-24,3388.885498046875,3408.0,3470.0,3354.0,3360.0,781179
2025-09-25,3326.23876953125,3345.0,3416.0,3330.0,3409.0,263004
2025-09-26,3264.58642578125,3283.0,3373.0,3264.0,3360.0,379024
2025-09-29,3492.302001953125,3512.0,3540.0,3136.0,3285.0,3083877
2025-09-30,3365.02001953125,3384.0,3498.0,3352.0,3498.0,932043
2025-10-01,3357.56201171875,3376.5,3425.0,3316.0,3389.0,650157
2025-10-03,3406.187744140625,3425.39990234375,3442.5,3342.699951171875,3385.0,445652
2025-10-06,3437.411865234375,3456.800048828125,3486.0,3415.0,3422.10009765625,386322
2025-10-07,3406.9833984375,3426.199951171875,3480.0,3391.60009765625,3474.0,319449
2025-10-08,3373.372802734375,3392.39990234375,3433.699951171875,3380.0,3426.0,173854
2025-10-09,3292.230712890625,3310.800048828125,3390.0,3280.0,3390.0,336162
2025-10-10,3321.962890625,3340.699951171875,3359.10009765625,3295.0,3319.0,261458
2025-10-13,3277.314697265625,3295.800048828125,3322.60009765625,3270.10009765625,3300.0,194815
2025-10-14,3244.9970703125,3263.300048828125,3369.5,3245.0,3295.800048828125,339155
2025-10-15,3312.01904296875,3330.699951171875,3467.699951171875,3278.39990234375,3279.60009765625,1443491
2025-10-16,3297.69970703125,3316.300048828125,3379.39990234375,3305.0,3379.39990234375,303272
2025-10-17,3392.564697265625,3411.699951171875,3451.89990234375,3310.199951171875,3317.0,725008
2025-10-20,3384.808349609375,3403.89990234375,3430.0,3374.89990234375,3415.0,281195
2025-10-21,3380.134765625,3399.199951171875,3436.699951171875,3365.0,3419.5,46680
2025-10-23,3146.651611328125,3164.39990234375,3413.0,3122.39990234375,3413.0,2314152
2025-10-24,3105.185546875,3122.699951171875,3194.0,3108.60009765625,3187.699951171875,698000
2025-10-27,3148.24267578125,3166.0,3172.60009765625,3118.5,3144.89990234375,380682
2025-10-28,3120.5986328125,3138.199951171875,3209.0,3092.39990234375,3190.0,235812
2025-10-29,3139.193603515625,3156.89990234375,3175.0,3106.60009765625,3137.800048828125,197481
2025-10-30,3127.857666015625,3145.5,3174.0,3132.0,3174.0,119444
2025-10-31,3060.43798828125,3077.699951171875,3224.0,3060.0,3169.0,575819
2025-11-03,3090.9658203125,3108.39990234375,3164.199951171875,3085.0,3092.89990234375,395125
2025-11-04,3003.35986328125,3020.300048828125,3120.0,2945.5,3067.10009765625,1727281
2025-11-06,3006.24365234375,3023.199951171875,3074.10009765625,2990.199951171875,3022.0,407120
2025-11-07,3014.0,3031.0,3038.800048828125,2985.0,3009.10009765625,182741
2025-11-10,2998.699951171875,2998.699951171875,3032.300048828125,2984.0,3028.10009765625,244944
2025-11-11,3024.60009765625,3024.60009765625,3055.0,2998.699951171875,2998.699951171875,211004
2025-11-12,3011.39990234375,3011.39990234375,3040.0,3005.300048828125,3039.0,90753
2025-11-13,2971.300048828125,2971.300048828125,3025.199951171875,2958.60009765625,3011.39990234375,296628
2025-11-14,2957.300048828125,2957.300048828125,2998.699951171875,2949.0,2971.699951171875,158584
2025-11-17,2934.39990234375,2934.39990234375,2969.89990234375,2915.0,2961.199951171875,155568
2025-11-18,2879.5,2879.5,2954.89990234375,2869.0,2938.10009765625,192434
2025-11-19,2938.300048828125,2938.300048828125,2967.0,2866.10009765625,2876.699951171875,279841
2025-11-20,2941.39990234375,2941.39990234375,2995.0,2926.89990234375,2947.10009765625,151611
2025-11-21,2888.199951171875,2888.199951171875,2950.0,2880.0,2944.800048828125,119966
2025-11-24,2907.800048828125,2907.800048828125,2935.0,2843.0,2888.0,135556
2025-11-25,2873.699951171875,2873.699951171875,2912.800048828125,2860.60009765625,2907.800048828125,102699
2025-11-26,2896.699951171875,2896.699951171875,2905.0,2853.10009765625,2876.0,221432
2025-11-27,2935.300048828125,2935.300048828125,2960.199951171875,2882.300048828125,2882.300048828125,203339
2025-11-28,2873.0,2873.0,2945.0,2866.199951171875,2945.0,174602
2025-12-01,2837.89990234375,2837.89990234375,2882.699951171875,2811.89990234375,2855.0,391700
2025-12-02,2793.699951171875,2793.699951171875,2860.0,2751.0,2835.5,407485
2025-12-03,2788.0,2788.0,2830.0,2775.0,2793.699951171875,199311
2025-12-04,2780.699951171875,2780.699951171875,2828.800048828125,2768.0,2788.0,182288
2025-12-05,2732.300048828125,2732.300048828125,2791.699951171875,2722.0,2783.5,135341
2025-12-08,2645.800048828125,2645.800048828125,2748.10009765625,2636.5,2745.89990234375,296174
2025-12-09,2772.10009765625,2772.10009765625,2789.89990234375,2572.0,2629.89990234375,535725
2025-12-10,2813.39990234375,2813.39990234375,2938.0,2740.0,2770.0,1654165
2025-12-11,2802.5,2802.5,2820.0,2705.0,2800.0,437472
2025-12-12,2851.60009765625,2851.60009765625,2883.300048828125,2799.199951171875,2810.0,255047
2025-12-15,2868.89990234375,2868.89990234375,2880.0,2819.0,2851.60009765625,120666
2025-12-16,2865.10009765625,2865.10009765625,2895.0,2822.0,2860.300048828125,176818
2025-12-17,2802.800048828125,2802.800048828125,2868.0,2790.0,2855.0,114697
2025-12-18,2761.699951171875,2761.699951171875,2802.0,2752.0,2801.10009765625,84425
2025-12-19,2814.800048828125,2814.800048828125,2838.0,2760.0,2769.699951171875,175523
2025-12-22,2872.60009765625,2872.60009765625,2880.0,2814.699951171875,2814.800048828125,121333
2025-12-23,2850.800048828125,2850.800048828125,2903.699951171875,2837.39990234375,2886.89990234375,115569
2025-12-24,2810.800048828125,2810.800048828125,2862.0,2805.0,2859.300048828125,82989
2025-12-26,2825.39990234375,2825.39990234375,2853.89990234375,2801.10009765625,2813.5,110122
2025-12-29,2786.5,2786.5,2845.0,2780.10009765625,2824.89990234375,85285
2025-12-30,2661.60009765625,2661.60009765625,2820.0,2648.10009765625,2781.0,648333
2025-12-31,2762.300048828125,2762.300048828125,2782.5,2680.89990234375,2684.89990234375,265744
2026-01-01,2290.5,2290.5,2753.699951171875,2230.300048828125,2750.0,7660539
2026-01-02,2249.300048828125,2249.300048828125,2340.0,2185.0,2290.0,5805144
2026-01-05,2263.300048828125,2263.300048828125,2290.0,2255.0,2256.60009765625,869103
2026-01-06,2180.89990234375,2180.89990234375,2269.39990234375,2169.300048828125,2269.0,981789
2026-01-07,2160.199951171875,2160.199951171875,2195.39990234375,2144.0,2190.0,502221
2026-01-08,2146.39990234375,2146.39990234375,2186.39990234375,2125.800048828125,2161.300048828125,570762
2026-01-09,2079.60009765625,2079.60009765625,2146.5,2070.0,2140.39990234375,555072
2026-01-12,2130.60009765625,2130.60009765625,2149.89990234375,2059.0,2084.0,709991
2026-01-13,2215.5,2215.5,2249.0,2129.699951171875,2145.0,2219934
2026-01-14,2227.10009765625,2227.10009765625,2250.0,2182.10009765625,2210.0,364533
2026-01-15,2227.10009765625,2227.10009765625,2227.10009765625,2227.10009765625,2227.10009765625,0
2026-01-16,2244.800048828125,2244.800048828125,2274.0,2228.10009765625,2237.60009765625,369369
2026-01-19,2192.800048828125,2192.800048828125,2240.0,2190.0,2240.0,218580
2026-01-20,2126.0,2126.0,2223.0,2117.10009765625,2190.89990234375,398807
2026-01-21,2063.0,2063.0,2130.0,2047.800048828125,2125.89990234375,453243
2026-01-22,2064.10009765625,2064.10009765625,2125.0,2055.5,2079.39990234375,235027
2026-01-23,1997.300048828125,1997.300048828125,2078.0,1990.0,2067.10009765625,244269
2026-01-27,2017.300048828125,2017.300048828125,2056.0,1973.0,2000.0,381536
2026-01-28,2021.5999755859375,2021.5999755859375,2037.9000244140625,2005.0,2020.0,184280
2026-01-29,2026.0,2026.0,2042.9000244140625,1998.0,2021.0,173763
2026-01-30,2035.5,2035.5,2089.800048828125,2005.0,2031.300048828125,362733
2026-02-02,1916.800048828125,1916.800048828125,1991.199951171875,1877.300048828125,1990.0,691641
2026-02-03,1976.800048828125,1976.800048828125,2008.9000244140625,1929.0999755859375,2005.0,335643
2026-02-04,2044.699951171875,2044.699951171875,2059.89990234375,1962.0999755859375,1971.0,306235
2026-02-05,1982.0,1982.0,2050.10009765625,1970.699951171875,2050.0,197562
2026-02-06,2188.300048828125,2188.300048828125,2229.5,1964.699951171875,1980.0,7290096
2026-02-09,2184.60009765625,2184.60009765625,2243.800048828125,2142.5,2192.89990234375,1080467
2026-02-10,2192.199951171875,2192.199951171875,2209.5,2178.300048828125,2190.0,260340
2026-02-11,2134.800048828125,2134.800048828125,2198.199951171875,2124.300048828125,2198.0,295055
2026-02-12,2124.699951171875,2124.699951171875,2135.60009765625,2086.0,2129.89990234375,266163
2026-02-13,2081.800048828125,2081.800048828125,2113.60009765625,2075.0,2100.0,146574
2026-02-16,2014.5999755859375,2014.5999755859375,2092.89990234375,2010.0,2081.0,373942
2026-02-17,2065.800048828125,2065.800048828125,2144.0,2016.0,2020.0,1449630
2026-02-18,2477.699951171875,2477.699951171875,2478.89990234375,2066.10009765625,2083.699951171875,11296396
2026-02-19,2523.699951171875,2523.699951171875,2635.0,2476.60009765625,2527.300048828125,9255923
2026-02-20,2487.800048828125,2487.800048828125,2519.39990234375,2385.0,2480.0,3178373
2026-02-23,2213.10009765625,2213.10009765625,2497.5,2177.300048828125,2488.0,3828735
2026-02-24,2148.0,2148.0,2239.0,2120.800048828125,2230.0,2072948
2026-02-25,2093.39990234375,2093.39990234375,2185.699951171875,2081.39990234375,2160.0,1406388
2026-02-26,2089.10009765625,2089.10009765625,2130.0,2075.10009765625,2106.0,921639
2026-02-27,2115.39990234375,2115.39990234375,2162.0,2066.199951171875,2111.0,1292546
2026-03-02,2042.9000244140625,2042.9000244140625,2080.0,2000.300048828125,2000.300048828125,599899
2026-03-04,1996.5999755859375,1996.5999755859375,2035.9000244140625,1990.0,2022.0,439644
2026-03-05,2033.0,2033.0,2050.0,1997.4000244140625,2019.0,476301
2026-03-06,2052.89990234375,2052.89990234375,2102.199951171875,2023.5,2033.0,484016
2026-03-09,2006.199951171875,2006.199951171875,2018.0,1972.300048828125,1990.0999755859375,304451
2026-03-10,2058.699951171875,2058.699951171875,2068.0,2014.0,2025.0,350784
2026-03-11,2122.800048828125,2122.800048828125,2159.89990234375,2058.699951171875,2064.0,1182096
2026-03-12,2091.60009765625,2091.60009765625,2113.60009765625,2048.39990234375,2113.60009765625,292687
2026-03-13,2016.5999755859375,2016.5999755859375,2097.699951171875,2010.0,2080.0,313887
2026-03-16,2019.5999755859375,2019.5999755859375,2034.5,1970.0999755859375,2017.5,376194
2026-03-17,2010.0999755859375,2010.0999755859375,2040.4000244140625,2004.0,2040.0,223166
2026-03-18,2040.5999755859375,2040.5999755859375,2049.0,2011.0,2011.0,262309
2026-03-19,1996.0999755859375,1996.0999755859375,2028.0,1989.199951171875,2028.0,236597
2026-03-20,1991.5,1991.5,2028.800048828125,1983.0,2004.0999755859375,226742
2026-03-23,1844.0,1844.0,1983.0,1832.0999755859375,1983.0,643418
2026-03-24,1897.5,1897.5,1912.699951171875,1846.5,1901.0,388124
2026-03-25,2054.5,2054.5,2188.0,1906.300048828125,1915.0,9392352
2026-03-27,1901.199951171875,1901.199951171875,2030.0,1890.0,2030.0,2056923
2026-03-30,1873.5,1873.5,1967.0,1852.0,1901.199951171875,1715454
2026-04-01,1927.300048828125,1927.300048828125,1981.0,1905.0,1958.0,908068
2026-04-02,1909.9000244140625,1909.9000244140625,1921.0,1866.5,1897.9000244140625,706463
2026-04-06,1926.5,1926.5,1936.699951171875,1879.0999755859375,1909.9000244140625,561160
2026-04-07,1930.199951171875,1930.199951171875,1963.300048828125,1902.199951171875,1920.0,535433
2026-04-08,2005.5999755859375,2005.5999755859375,2035.4000244140625,1978.199951171875,2017.0999755859375,937618
2026-04-09,2034.800048828125,2034.800048828125,2087.699951171875,2008.9000244140625,2016.800048828125,1170556
2026-04-10,2101.60009765625,2101.60009765625,2118.10009765625,2059.10009765625,2076.300048828125,1332260
2026-04-13,2043.300048828125,2043.300048828125,2068.0,2012.5999755859375,2050.0,569053
2026-04-15,2092.800048828125,2092.800048828125,2146.39990234375,2075.10009765625,2099.0,1095549
2026-04-16,2124.89990234375,2124.89990234375,2136.39990234375,2077.199951171875,2122.0,975344
